timestamp,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1755109374.769473,0.2929916977882385,0.18950271606445312,-0.18647098541259766,-90.69303400751612,40.03560077780348,178.4654547482772,0.2495117917224491,0.6651122169199118,-0.6635592373972947,0.23464594756249282,0.20544861257076263,0.19074690341949463,0.06831860542297363,87.94348529101086,33.529598854573955,-2.967071895166846,0.6699449894462367,0.19030686072103217,-0.2180407046587794,0.6836777287227872,-26.0,24.4,-33.27,-40.2,71.8,-48.77,-21.8,17.8,-43.61,-39.2,-0.4,-26.49,-42.4,113.8,-40.7,-51.8,92.2,-41.99,-54.8,53.6,-32.62,8.4,38.0,-61.37,-63.6,246.8,-171.19,-119.4,124.6,-60.72,-57.8,8.6,-45.54,-56.6,29.2,-38.11,-81.4,174.4,-637.28,-229.4,48.6,-123.06,-85.2,28.4,-52.97,-43.8,16.2,-40.05,-97.8,-131.6,-436.7,-220.8,-21.8,-125.32,-109.8,-4.8,-24.87,-56.0,-11.4,-45.87,-66.2,124.0,-398.91,-244.0,-29.4,-101.75,-93.0,-47.6,-21.32,-31.2,1.8,-26.16
1755109391.5527267,0.2930505871772766,0.18959438800811768,-0.18654131889343262,-90.85248738338925,40.05739462027682,178.39056884720648,0.24974495388500642,0.6658238016023412,-0.6627425816016895,0.23468773505178783,0.20559756457805634,0.19082403182983398,0.06843054294586182,87.83267060620821,33.53453606534085,-3.035695009553556,0.6693896715529709,0.19014672653708112,-0.21829469382375508,0.6841849737020315,74.2,73.0,-60.4,57.8,269.4,-226.75,-130.2,166.6,-148.58,-107.0,36.8,-25.52,140.8,54.6,-87.86,138.4,141.2,-613.38,-295.4,100.8,-354.98,-100.0,48.4,-78.17,76.0,1.6,-49.42,72.8,-181.8,-289.09,-191.4,-171.2,-227.07,-135.2,-12.8,-46.84,-1.2,131.2,-114.99,-63.0,-62.4,-68.48,-93.2,-80.0,-73.97,-71.0,-25.8,-37.79,-155.8,244.4,-552.98,-191.0,6.4,-116.6,-95.4,-42.4,-24.55,-58.4,-33.8,-43.93,-161.4,-291.2,-635.34,-229.8,-136.4,-108.53,-66.4,-74.2,-22.93,-23.2,-11.0,-27.13
1755109407.3941238,0.16298380494117737,0.19183135032653809,-0.17410153150558472,-89.79864122730882,58.321299303654484,178.5946659830102,-0.3526830488241861,-0.612120804563482,0.6227413521178423,-0.33632718738091716,0.2651450037956238,0.1904541254043579,0.020682573318481445,88.37257775868403,36.1201710768815,-2.0830363038022455,0.6665852811893327,0.21022241792600194,-0.2284342798523213,0.6777081511114076,74.6,73.2,-60.72,58.2,269.8,-227.07,-130.6,166.8,-148.9,-106.4,36.6,-24.87,141.0,54.8,-88.18,138.8,140.8,-613.05,-295.6,101.2,-354.65,-100.2,48.8,-78.17,75.8,1.8,-49.42,72.6,-181.8,-287.79,-191.8,-171.2,-227.39,-135.6,-13.4,-46.84,-1.4,131.0,-115.63,-63.4,-62.4,-68.8,-93.2,-79.8,-74.61,-70.8,-26.6,-37.47,-156.2,244.4,-552.33,-191.2,6.4,-117.9,-95.4,-42.0,-24.23,-58.4,-33.8,-42.96,-161.8,-291.2,-635.99,-230.2,-136.6,-108.53,-66.4,-74.4,-23.58,-23.4,-11.0,-26.16
1755109424.2613504,0.16299426555633545,0.19133257865905762,-0.1746637225151062,-90.1279388854297,58.27719605869909,178.26457627964416,-0.3532466796859738,-0.6130284196770628,0.6220776962271741,-0.3353091724944068,0.26521626114845276,0.19055414199829102,0.020640015602111816,88.38762868277666,36.098640789878715,-1.880833137000198,0.6663408679877431,0.21123975412127047,-0.2271419874358796,0.6780664450826216,74.6,73.2,-60.4,57.8,269.2,-227.39,-130.2,167.0,-148.58,-106.8,36.6,-24.87,140.8,54.6,-88.18,138.6,141.0,-613.05,-295.6,101.0,-354.33,-100.6,48.2,-78.17,75.6,2.0,-50.39,72.4,-182.2,-288.76,-191.8,-175.8,-289.41,-188.0,-10.8,-204.14,-5.4,178.4,-109.17,-7.2,53.4,-31.65,145.6,-19.2,-180.88,36.4,-136.0,-597.55,-154.8,266.8,-554.59,-155.0,30.8,-117.25,7.0,-86.6,-68.15,-15.4,-215.2,-176.04,-60.8,-269.0,-106.59,-89.6,-176.0,-48.45,-15.0,-133.8,-26.49,-14.4,-96.6,-32.95
1755109439.486026,0.16289907693862915,0.19137930870056152,-0.17454230785369873,-90.43439499170582,58.23990558424007,177.9376097443465,-0.35390295684019923,-0.6137980167378723,0.6215008919056779,-0.33427728882567387,0.2652706503868103,0.19014441967010498,0.02044612169265747,88.37151597090796,36.07829811743216,-1.8460155392096709,0.6662176485115576,0.2113524639203601,-0.2267892304916546,0.6782704306296266,-12.6,37.4,-28.1,-23.4,97.2,-40.7,-5.8,61.4,-33.27,-37.8,61.2,-20.35,-5.2,142.6,-43.93,-24.4,147.6,-44.25,0.4,140.4,-48.45,29.8,201.8,-122.09,62.4,295.4,-237.73,-100.4,212.0,-142.77,85.0,93.6,-147.61,-23.8,273.4,-422.16,212.0,82.2,-780.69,-262.8,10.6,-353.36,68.2,-38.8,-196.71,15.4,-142.8,-594.97,77.2,-338.4,-377.59,-174.4,-217.8,-213.18,-27.4,-136.0,-75.26,-24.2,-222.4,-173.77,9.8,-210.0,-71.06,-72.6,-193.4,-48.13,-13.8,-133.8,-25.84,-14.0,-96.8,-33.27
1755109454.467577,0.16296082735061646,0.19132184982299805,-0.17463195323944092,-90.54375533406973,58.232312701525515,177.8318088060613,-0.3541105817383518,-0.614087832534285,0.6212454074988135,-0.333999914373458,0.26515093445777893,0.1900928020477295,0.0203629732131958,88.33174027801354,36.06328486872301,-1.8305458137584258,0.665980487350592,0.2114312837626896,-0.22653792303934125,0.6785627143227102,-12.4,36.8,-27.46,-23.0,97.0,-40.05,-5.8,61.4,-33.27,-38.0,61.2,-20.67,-4.6,142.6,-44.57,-24.4,147.8,-44.57,1.0,140.8,-48.13,30.2,202.2,-121.77,62.6,295.8,-238.05,-100.4,212.0,-142.44,84.6,94.4,-146.64,-23.8,273.6,-422.16,211.6,82.4,-781.01,-262.8,11.0,-352.72,68.6,-38.8,-196.38,15.2,-142.8,-595.93,77.2,-338.8,-377.59,-174.2,-218.2,-212.86,-27.4,-136.0,-74.94,-24.4,-222.6,-174.1,10.0,-210.2,-71.06,-72.6,-193.8,-48.13,-14.2,-133.8,-25.52,-14.2,-96.8,-32.95
1755109471.2508335,0.1629258394241333,0.19137918949127197,-0.17463433742523193,-90.69767742051955,58.23539548473879,177.67871884437773,-0.354499159622821,-0.6144390737909114,0.6208574386992561,-0.3336629803867356,0.2652703523635864,0.19021940231323242,0.020517587661743164,88.38274102894326,36.09846332474861,-1.8067370950528863,0.6661755243500302,0.21167917484524154,-0.22669343428220098,0.6782419649620418,-12.6,37.4,-27.78,-23.0,97.4,-40.38,-6.0,61.6,-33.59,-37.4,61.2,-20.03,-4.8,142.6,-44.25,-24.4,147.4,-43.93,1.0,141.0,-48.13,29.6,202.4,-121.45,62.4,296.4,-238.7,-100.4,212.4,-142.44,84.8,94.6,-147.29,-24.0,273.6,-421.84,211.6,82.0,-781.01,-262.6,10.8,-353.36,69.2,-39.0,-196.06,15.8,-143.0,-595.61,77.6,-338.8,-378.23,-174.4,-218.0,-212.86,-27.4,-136.4,-75.26,-24.2,-222.6,-173.45,9.8,-210.4,-71.71,-72.6,-193.4,-48.45,-14.0,-134.0,-25.52,-14.8,-96.4,-33.27
1755109487.1854942,0.10419540107250214,0.19271361827850342,-0.13315653800964355,-90.09807708326153,53.573825001823415,178.10823170625775,-0.3287873485732594,-0.6264240646493777,0.6358650221337632,-0.3084921846197392,0.2652507424354553,0.19045913219451904,0.020628035068511963,88.35430604402427,36.106465647147346,-1.7785192438927868,0.6659407182091684,0.21194726619215948,-0.22651988044666452,0.6784467834892205,-12.0,37.2,-27.78,-23.6,96.8,-39.73,-6.4,61.6,-33.27,-37.8,61.0,-19.7,-5.0,142.8,-44.25,-24.4,147.6,-44.25,1.0,140.6,-47.8,29.6,201.8,-122.42,62.4,296.0,-239.02,-100.4,212.2,-142.44,85.0,93.6,-146.97,-24.2,274.0,-422.48,212.0,82.2,-781.34,-263.2,11.2,-353.69,69.0,-39.2,-196.06,15.6,-143.2,-595.61,77.4,-339.2,-377.59,-174.6,-218.2,-212.86,-27.2,-136.4,-75.26,-24.0,-222.8,-174.1,10.6,-210.2,-71.38,-73.0,-193.8,-48.45,-14.4,-134.2,-25.52,-14.4,-96.4,-33.27
1755109504.1030538,0.1041690781712532,0.19260525703430176,-0.133320152759552,-90.15521229093837,53.59008013653028,178.0803679828804,-0.3288745377493323,-0.6266143475558891,0.6355839900454584,-0.3085919516773262,0.2652161121368408,0.1903160810470581,0.020453810691833496,88.36999812172513,36.09144548026981,-1.813552420748494,0.6661252339267641,0.21162279913065277,-0.2266698979870418,0.6783167927859656,115.2,143.0,-114.02,-22.4,334.0,-262.6,-138.6,131.8,-92.06,-88.0,35.8,-10.01,284.8,69.6,-256.79,-93.2,189.0,-810.08,-278.2,105.0,-193.15,-58.8,78.2,-52.33,187.2,-152.4,-155.69,-23.6,-290.0,-423.78,-159.4,-82.2,-154.39,-95.6,97.6,-52.0,76.6,-121.6,-50.07,28.0,-165.2,-76.55,39.4,-2.0,-122.09,-12.6,219.8,-238.7,-6.4,-56.2,-23.9,40.8,-82.0,-47.16,145.0,-38.4,-145.35,79.8,24.8,-617.9,4.0,-69.8,-29.72,13.4,-102.8,-27.46,127.8,-142.4,-89.79,54.0,-277.8,-307.82
1755109520.9140236,0.10415490716695786,0.19243502616882324,-0.13342881202697754,-90.26517513586008,53.59550388009696,178.0170990353072,-0.32895405417422824,-0.6270267985351251,0.6351383430863193,-0.3085869342859764,0.265223890542984,0.19034099578857422,0.02058577537536621,88.3489105786825,36.08483330944195,-1.79571830235494,0.6659793046120874,0.21172862976050358,-0.22648734517194305,0.6784880464238521,115.6,142.6,-114.02,-22.8,333.8,-262.6,-138.0,131.8,-92.38,-88.0,35.8,-10.01,284.4,69.6,-256.46,-93.0,189.2,-810.08,-278.2,104.6,-192.51,-58.8,78.4,-52.0,187.2,-151.8,-155.36,-24.0,-290.6,-424.75,-159.2,-82.4,-154.07,-96.2,97.4,-52.65,76.4,-121.6,-50.39,27.6,-166.0,-76.87,39.4,-2.2,-121.77,-12.4,219.8,-239.02,-5.8,-56.8,-23.26,40.4,-81.2,-47.48,145.4,-38.2,-145.03,79.2,25.0,-617.9,3.6,-69.2,-29.72,13.6,-103.2,-27.78,127.8,-142.0,-89.15,53.8,-278.2,-308.14
1755109534.8691995,0.10425238311290741,0.19236385822296143,-0.13347989320755005,-90.33632555302484,53.61945190564474,178.0079406530981,-0.32894284335342866,-0.6273256269972202,0.6347094483001139,-0.3088737906562433,0.2654528021812439,0.19021129608154297,0.020674288272857666,88.3321851105506,36.04559513086909,-1.800972971106036,0.665960142389244,0.21149645441471288,-0.22626192038123447,0.678654441609037,115.2,142.8,-112.73,-22.8,333.2,-262.28,-138.6,131.8,-91.73,-87.8,35.6,-10.66,284.8,70.0,-256.14,-93.4,189.0,-810.08,-278.6,104.6,-192.51,-58.8,78.4,-52.33,187.0,-152.2,-155.36,-23.6,-289.6,-424.42,-159.4,-81.8,-154.07,-96.2,97.4,-52.65,76.4,-121.6,-50.07,28.0,-165.2,-76.55,39.0,-1.8,-121.13,-12.4,220.0,-239.02,-5.6,-56.2,-23.58,40.8,-81.8,-47.16,145.2,-38.2,-145.35,79.6,25.0,-617.9,4.0,-69.8,-29.07,13.6,-102.2,-28.42,128.0,-142.4,-89.79,54.0,-277.6,-307.82
1755109548.8582516,0.13022814691066742,0.1911015510559082,-0.042262375354766846,-89.53353173558672,24.788612757497194,178.8458483433657,-0.1593084162147125,-0.6862399118171902,0.694919467732086,-0.14416138817057075,0.26508718729019165,0.19021070003509521,0.020657598972320557,88.32188393876238,36.098424370837805,-1.7849213324502855,0.6657749628811083,0.21192606343997517,-0.22645155473742415,0.6786388587070251,115.4,143.2,-114.34,-22.6,333.6,-261.95,-138.2,131.8,-91.73,-87.8,36.0,-10.01,284.6,69.4,-256.14,-93.2,189.0,-810.08,-278.4,105.2,-193.48,-58.8,78.4,-52.0,187.4,-151.8,-155.36,-23.4,-290.2,-424.1,-159.4,-82.4,-154.07,-95.8,97.4,-51.68,76.2,-121.4,-50.39,27.8,-165.0,-76.55,39.0,-2.4,-121.45,-12.6,220.0,-238.05,-6.0,-56.2,-23.26,41.2,-81.4,-46.84,145.4,-38.2,-145.35,79.4,24.8,-617.9,4.2,-70.0,-29.72,14.0,-102.6,-27.13,127.6,-141.8,-90.44,54.0,-277.8,-307.5
1755109565.2293515,0.16179543733596802,0.19175052642822266,-0.11150294542312622,-89.82923882912185,18.57256386491715,178.36503529635758,-0.12420376817201187,-0.6950977010151729,0.7004332100040528,-0.10395122624747005,0.24699394404888153,0.19001758098602295,-0.12203413248062134,89.08646402466408,32.79809585710911,-1.188583223077693,0.6749623032221085,0.1942290575764791,-0.2051175209128605,0.6816360772699839,115.2,143.2,-113.05,-22.8,333.4,-262.6,-138.0,132.0,-91.41,-88.0,35.8,-9.69,285.0,69.8,-256.14,-93.0,188.8,-811.05,-278.0,105.0,-193.15,-59.0,78.8,-52.65,187.0,-152.2,-155.04,-23.8,-289.8,-423.78,-159.2,-82.2,-154.07,-96.4,98.0,-52.65,76.4,-121.0,-50.71,27.8,-165.6,-75.91,38.6,-2.2,-121.45,-12.4,220.2,-238.37,-5.6,-56.6,-23.26,40.4,-81.8,-46.84,145.4,-38.0,-145.03,79.8,25.4,-618.22,3.8,-69.6,-30.04,13.0,-102.6,-26.81,128.0,-142.4,-89.79,54.0,-277.4,-307.5
1755109581.6661272,0.1617518961429596,0.19205570220947266,-0.11116713285446167,-89.80881576517513,18.56606264597791,178.3762819094311,-0.12411453604140982,-0.6949921083363804,0.7005527939977927,-0.10395823612488952,0.24706315994262695,0.1898719072341919,-0.12213867902755737,89.07382608413,32.731161857409816,-1.0869558824833037,0.674826363451659,0.19444961628979818,-0.20409953102665235,0.6820132819568044,115.2,143.4,-113.7,-22.4,333.2,-262.6,-138.4,131.8,-92.06,-87.8,35.6,-9.04,284.8,69.6,-256.79,-93.2,188.6,-810.08,-278.0,104.8,-192.83,-58.6,78.6,-52.0,187.4,-152.4,-156.01,-23.8,-290.0,-425.07,-159.4,-82.0,-154.07,-96.2,97.2,-52.33,76.6,-121.6,-50.07,28.0,-166.0,-76.55,39.6,-2.4,-121.45,-12.6,220.0,-237.73,-6.4,-55.8,-24.23,40.8,-82.2,-46.84,145.6,-38.2,-145.03,79.4,25.0,-617.9,3.4,-70.0,-30.04,13.2,-102.6,-27.46,127.8,-142.2,-89.79,53.6,-277.8,-307.82
1755109596.0954435,0.16179689764976501,0.19209277629852295,-0.11132752895355225,-89.78294310551738,18.567378480693783,178.37299368033618,-0.12416594632293411,-0.6948289320583716,0.70071148123222,-0.10391811846747094,0.2471347153186798,0.189680814743042,-0.1221158504486084,89.06286395371609,32.743630055955265,-1.0314025564999079,0.6746459052024326,0.19487084409232847,-0.2038232402026341,0.6821541865988302,115.6,143.2,-113.7,-22.6,333.4,-262.92,-138.4,132.0,-91.73,-88.2,36.0,-9.69,284.6,69.4,-256.46,-93.0,189.2,-811.05,-277.8,105.0,-193.48,-58.8,78.6,-52.0,187.4,-152.2,-155.36,-23.8,-290.2,-425.07,-159.4,-81.8,-154.07,-96.2,97.6,-52.97,76.2,-121.6,-49.74,27.8,-164.8,-76.55,39.0,-2.2,-121.13,-12.6,219.8,-238.7,-6.4,-56.4,-23.9,41.0,-81.4,-47.16,145.2,-38.2,-144.7,79.2,25.0,-617.9,3.8,-69.4,-29.39,14.4,-102.8,-28.42,132.0,-143.2,-94.64,51.4,-282.2,-343.35
1755109612.4486117,0.1617952585220337,0.19209229946136475,-0.11121714115142822,-89.77788033691093,18.574603478889394,178.4063936501541,-0.12401199919422484,-0.6948263236343052,0.7007052760474509,-0.1041608770694409,0.24715155363082886,0.18953633308410645,-0.12237858772277832,89.11873901420734,32.68132269402845,-0.9738784814181769,0.674984864058031,0.19473760256642883,-0.20321082373433502,0.6820396314232425,114.8,142.8,-113.37,-24.6,332.2,-264.21,-140.6,126.6,-94.32,-89.0,27.0,-12.6,281.8,70.0,-256.79,-98.6,185.6,-808.79,-287.6,99.4,-193.15,-56.8,46.2,-48.13,56.4,-267.2,-165.05,-107.0,-77.6,-47.8,-42.0,-12.8,-38.44,-54.2,50.0,-32.95,-2.0,-80.6,-29.39,-5.8,-24.0,-16.15,12.4,74.0,-68.15,-41.2,103.2,-59.11,-18.6,-25.4,-23.9,52.2,0.2,-55.23,86.8,138.8,-160.53,-98.4,186.6,-225.78,13.2,-54.8,-30.36,74.4,-63.8,-58.14,248.0,-5.6,-367.25,-169.2,23.0,-538.76
1755109627.7166133,0.161799818277359,0.19204771518707275,-0.11114901304244995,-89.7614125808534,18.552349054377352,178.40765885205798,-0.12388380776991988,-0.6947509910900014,0.7008242793186473,-0.10401526322383067,0.24710829555988312,0.18947410583496094,-0.12219083309173584,89.09472433662172,32.72192853138429,-1.0048276215245475,0.6748266131773486,0.1948408297137235,-0.2035921217830415,0.6820529970258317,-180.6,138.4,-694.13,-239.4,90.4,-143.74,-77.0,13.6,-36.5,-54.8,0.4,-16.8,-133.4,-287.0,-450.91,-186.6,-41.8,-99.48,-90.8,30.8,-26.16,-3.0,37.6,-52.33,-59.8,-168.2,-72.68,-74.8,-28.8,-28.75,-46.4,-5.8,-39.41,-62.8,37.6,-32.3,17.0,-53.4,-27.13,-1.2,31.2,-27.46,-37.8,94.4,-73.64,-62.8,54.4,-42.64,30.8,3.8,-32.62,113.8,119.0,-167.96,-98.4,204.6,-224.49,-133.0,52.2,-87.21,92.4,-53.8,-49.42,229.2,-44.2,-347.55,-160.4,-7.8,-602.4,-178.0,-1.4,-116.28
1755109643.5411909,0.1618388146162033,0.1920027732849121,-0.11130988597869873,-89.77830380636692,18.57405049553502,178.38643721786127,-0.1241292529279352,-0.6948079105526853,0.7007213361806334,-0.10403593758303367,0.2471485584974289,0.18945229053497314,-0.12214499711990356,89.07740669711708,32.684094927821114,-0.9730487125774401,0.6747327576230906,0.19483235121642417,-0.2031518641423501,0.6822795388431363,-180.4,138.4,-693.16,-239.2,90.8,-144.06,-77.2,13.6,-36.5,-54.8,0.2,-16.47,-133.4,-287.2,-449.94,-186.4,-42.0,-99.48,-91.0,30.8,-26.49,-3.2,37.4,-52.33,-59.4,-168.8,-72.68,-74.2,-28.8,-28.42,-47.0,-5.6,-38.76,-62.8,38.2,-32.3,16.8,-53.0,-27.13,-1.0,31.6,-27.78,-38.4,93.8,-73.64,-63.4,54.6,-43.61,30.6,3.4,-33.59,113.8,118.6,-167.64,-98.2,204.2,-224.49,-132.8,52.2,-87.53,92.0,-54.0,-49.1,229.2,-43.6,-347.55,-160.6,-7.8,-603.04,-178.0,-0.8,-116.28
1755109659.6497786,0.22314104437828064,0.19106626510620117,0.05908328294754028,-88.27960301938987,-34.47545357741865,177.90458247325196,0.200466632891486,-0.6689084370336021,0.6815205269439436,0.21887066004135383,0.28079724311828613,0.191247820854187,-0.0032044649124145508,88.25660073293975,60.20187363382675,-1.6142629063707137,0.6073822406920739,0.35146463959427376,-0.3579083858808509,0.6160040473522786,-180.6,138.8,-694.13,-239.2,90.2,-143.74,-77.6,13.4,-36.82,-54.2,0.6,-16.8,-133.4,-287.0,-450.26,-186.6,-42.0,-99.16,-90.8,30.8,-25.84,-3.4,37.6,-52.97,-59.8,-168.4,-73.32,-74.8,-28.4,-28.75,-46.6,-5.2,-38.76,-63.0,38.2,-32.62,17.2,-53.4,-26.81,-1.2,31.6,-28.42,-38.2,94.4,-73.97,-63.2,55.2,-43.28,30.2,3.2,-33.59,113.8,118.8,-167.96,-98.0,204.4,-224.16,-133.0,52.2,-87.53,92.0,-53.6,-50.39,228.8,-44.4,-346.9,-160.2,-7.2,-602.4,-178.4,-1.2,-115.96
1755109675.2626407,0.2230759859085083,0.1904371976852417,0.05874490737915039,-88.26436944641567,-34.496798810747315,177.85472160815834,0.2003330733673036,-0.6688689440767773,0.6814722335463737,0.21926367294306648,0.28065603971481323,0.1915043592453003,-0.002984762191772461,88.22965651415298,60.18641107184479,-1.6822193861852768,0.6074916440416356,0.3511041420531158,-0.3581105123557975,0.6159842852862747,-180.6,138.4,-693.48,-239.4,90.4,-143.41,-77.0,13.8,-36.5,-54.6,0.6,-16.47,-133.2,-287.0,-450.91,-186.2,-41.2,-99.48,-90.8,30.8,-26.16,-3.2,37.8,-52.65,-60.0,-168.6,-73.0,-74.8,-28.6,-28.1,-47.2,-4.8,-39.41,-63.0,38.2,-32.3,16.8,-53.2,-27.13,-1.2,31.2,-28.1,-37.6,94.4,-73.32,-63.2,54.8,-43.28,30.4,3.4,-32.62,113.6,118.8,-167.64,-98.4,204.2,-224.49,-132.6,52.6,-86.56,92.8,-54.0,-50.39,228.8,-44.4,-347.87,-160.4,-7.6,-602.4,-178.0,-1.2,-116.6
1755109691.9245727,0.22308309376239777,0.1903681755065918,0.05857133865356445,-88.27318294592972,-34.497895415442756,177.8147892679259,0.2000896974586846,-0.6689892746946647,0.6813421735164328,0.219522830410037,0.2807297706604004,0.19161784648895264,-0.0029926300048828125,88.22504086298962,60.18936350231453,-1.7156210001577046,0.6075603807059987,0.35095759407767674,-0.35829127874115285,0.6158948519697562,-180.2,138.8,-694.13,-239.4,90.4,-144.38,-77.2,13.8,-35.85,-54.2,0.6,-16.8,-133.2,-286.6,-450.26,-186.2,-41.8,-99.48,-90.6,31.0,-26.16,-2.8,37.4,-52.97,-59.6,-169.2,-73.0,-74.2,-28.8,-28.75,-46.8,-5.2,-39.08,-63.0,37.8,-32.62,16.8,-53.4,-26.81,-0.8,31.4,-27.78,-38.0,94.2,-73.32,-63.4,55.0,-42.96,30.6,3.4,-32.95,113.4,118.8,-167.31,-98.8,204.6,-224.16,-133.0,52.2,-87.86,92.0,-53.6,-50.39,229.0,-44.2,-347.23,-160.4,-7.4,-602.07,-178.0,-0.8,-115.96
1755109707.1239383,0.22309932112693787,0.190301775932312,0.05853104591369629,-88.24472554649888,-34.50336645393718,177.79185142052535,0.20004323572976776,-0.6688508797020523,0.6814535669604216,0.21964111624119148,0.2806684672832489,0.19159340858459473,-0.003040015697479248,88.26856783032919,60.196936290270045,-1.6940288041106197,0.6077056895885491,0.35097735695055016,-0.3583479746528396,0.6157071876813862,-180.4,138.2,-694.13,-239.6,90.6,-144.06,-76.8,13.6,-36.82,-54.6,0.8,-16.47,-133.4,-287.0,-450.26,-187.0,-41.8,-99.48,-90.8,31.2,-25.84,-3.2,37.2,-52.65,-59.8,-168.4,-72.68,-74.4,-28.4,-28.42,-46.6,-5.0,-39.41,-63.0,38.4,-32.62,17.0,-53.4,-26.81,-1.6,32.0,-28.1,-38.0,94.2,-73.32,-63.4,54.6,-42.64,30.6,3.2,-33.27,113.8,118.8,-166.99,-98.6,204.6,-224.16,-133.0,52.2,-87.21,92.4,-53.6,-50.39,228.8,-44.2,-347.87,-160.8,-7.4,-603.04,-177.8,-1.0,-115.96
1755109723.2212636,0.22305180132389069,0.19032609462738037,0.058662354946136475,-88.2126884845791,-34.53116003177853,177.77472189972465,0.2001719471239827,-0.6686434208447999,0.6815529035206814,0.21984724801853628,0.2807164788246155,0.19147098064422607,-0.0031012296676635742,88.22781613828803,60.201563083494094,-1.7201202170714092,0.6075528970096815,0.35099174750128054,-0.35838746738656,0.6158267863546132,-180.8,138.2,-693.16,-239.8,90.8,-144.06,-77.4,13.6,-36.82,-54.4,0.8,-16.8,-133.0,-286.8,-449.62,-186.8,-41.6,-98.84,-90.6,30.8,-25.84,-3.2,37.8,-52.33,-59.8,-168.2,-72.68,-74.4,-28.4,-29.07,-46.8,-5.0,-38.76,-63.0,38.2,-32.3,17.2,-53.0,-26.81,-1.4,31.0,-28.1,-37.8,94.0,-73.0,-63.2,55.0,-43.28,30.8,3.2,-33.59,113.6,119.0,-167.31,-98.2,204.6,-224.49,-132.8,52.2,-87.21,92.2,-54.0,-49.74,229.2,-44.2,-347.23,-160.0,-7.6,-603.04,-177.8,-1.4,-116.28
1755109738.823829,0.2231275737285614,0.19024622440338135,0.05864763259887695,-88.35018840079655,-34.55413791377464,177.68775802039943,0.19953802725469355,-0.6695735492455764,0.6805375006660075,0.22073635844119882,0.28100842237472534,0.19178128242492676,-0.0031176209449768066,87.96294419185921,60.299641101815745,-1.9063668517763952,0.6064094717460355,0.351371166201199,-0.359086833106857,0.6163298483450455,82.2,13.6,-41.99,263.8,102.4,-299.74,-81.0,149.0,-758.73,-285.8,35.8,-148.26,60.4,11.0,-26.16,189.2,-73.2,-224.16,-111.8,-254.6,-444.13,-183.0,-61.6,-145.03,31.8,31.0,-14.21,37.8,-12.4,-57.17,-56.0,-150.4,-102.71,-122.4,-56.2,-46.84,119.4,124.4,-117.57,-62.2,142.0,-151.16,-98.0,11.0,-74.94,-70.8,-21.2,-33.59,251.4,65.0,-357.56,-178.0,92.2,-548.78,-187.2,-7.8,-90.76,-80.4,-30.0,-45.22,189.6,-229.6,-247.1,-152.4,-305.8,-369.84,-133.6,-122.4,-79.46,-45.8,-20.6,-28.42
