timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754647144.8432202,0.037385404109954834,1.0172195434570312,-0.029965326189994812,-84.51038233796017,85.28549317802236,-174.7374814431057,-0.4781644304476905,-0.5171337725089561,0.5229673243352695,-0.48003806558066664,-217.0,-80.0,-31.65,-427.6,7.2,185.08,-56.2,-170.2,707.69,187.2,-23.2,145.03,-206.8,52.8,-26.81,-320.6,168.6,124.36,-61.2,359.0,427.01,233.8,158.6,41.99,-152.4,38.8,-30.36,-159.2,156.0,-7.75,-55.8,189.6,2.91,-25.6,151.8,-23.58,-93.6,15.8,-48.13,-109.4,63.2,-39.41,-88.6,101.8,-61.05,-68.0,91.2,-56.85,-148.8,-8.2,-4.52,-126.6,73.2,-95.61,-99.6,54.2,-39.08,-105.8,15.2,-54.91,-101.2,49.2,-33.27,-119.6,4.8,-58.46,-54.0,25.6,-60.4,-51.8,53.2,-55.56
1754647160.031325,-0.0263059139251709,1.0179463624954224,-0.031275585293769836,-84.08986930924316,85.51278463417015,-174.1630417199688,-0.47846099389982366,-0.516765976365888,0.5214100123734708,-0.48182931423148384,-217.0,-80.2,-32.95,-427.8,7.4,185.4,-56.0,-170.4,707.69,187.2,-23.0,145.67,-206.8,52.8,-27.13,-320.6,168.2,125.0,-61.2,359.4,427.33,233.8,158.4,41.02,-152.4,38.8,-30.69,-159.0,156.2,-7.11,-56.0,189.0,1.94,-25.4,151.8,-23.26,-94.4,16.2,-47.48,-109.2,63.2,-39.08,-88.4,102.6,-60.72,-67.8,90.8,-57.49,-148.8,-8.4,-3.88,-126.6,73.2,-96.25,-99.8,54.0,-39.08,-105.6,14.8,-54.91,-101.0,48.6,-33.92,-119.6,5.6,-58.14,-53.6,26.0,-60.4,-51.4,53.2,-55.23
1754647175.3191159,-0.026213228702545166,1.0176407098770142,-0.031167730689048767,-83.648422619234,85.4949110989638,-173.76032905373174,-0.47841257130128506,-0.5165041506067454,0.5217897972595403,-0.48174699174233393,-217.0,-80.2,-32.62,-427.6,7.4,184.43,-56.4,-170.6,707.69,187.2,-23.2,145.67,-206.4,52.6,-26.49,-321.0,168.0,124.36,-61.4,358.8,427.98,233.8,158.8,42.31,-152.4,39.0,-30.36,-158.8,156.0,-8.08,-55.6,189.6,2.58,-25.2,152.0,-23.26,-93.8,16.4,-47.8,-109.2,63.2,-39.73,-88.2,102.6,-60.4,-67.4,91.4,-57.49,-149.2,-7.8,-4.52,-127.0,73.2,-95.61,-99.4,54.4,-38.76,-105.6,15.4,-54.91,-101.4,49.0,-32.95,-119.8,5.4,-58.79,-54.2,26.2,-60.72,-52.2,52.8,-55.23
1754647190.298732,-0.026066839694976807,1.0178487300872803,-0.03137187659740448,-85.22208834368728,85.52974605991785,-175.29848192212967,-0.4789076026044609,-0.5171087400778217,0.5209972700047197,-0.48146420975526144,-217.2,-80.4,-32.62,-427.6,7.2,184.43,-56.0,-170.6,707.37,187.0,-23.0,145.67,-206.6,53.0,-26.49,-320.4,168.4,124.36,-61.0,359.0,427.98,234.2,158.6,41.99,-152.2,39.0,-30.36,-159.0,156.2,-7.75,-56.4,189.4,1.29,-25.6,151.6,-23.58,-93.6,16.0,-47.8,-109.0,63.0,-39.41,-87.8,102.4,-60.4,-67.8,91.4,-57.17,-148.8,-8.2,-4.2,-126.8,73.2,-95.61,-99.8,54.0,-38.76,-105.8,15.0,-54.59,-101.6,48.8,-32.95,-119.8,5.2,-58.79,-54.0,25.8,-61.05,-51.8,52.8,-55.56
1754647205.228785,-0.06818139553070068,1.017105221748352,-0.013867676258087158,-89.06305974975322,81.3735262120321,-179.9280829293049,-0.46439910033028803,-0.5320780989843211,0.5402674208342855,-0.45753401670355087,-216.8,-80.0,-32.3,-427.8,7.2,184.76,-56.4,-170.2,708.34,187.2,-23.0,145.67,-206.6,52.8,-26.49,-320.6,168.0,124.68,-61.0,359.0,427.33,234.0,158.8,42.64,-152.6,38.8,-30.36,-159.2,156.0,-7.75,-55.2,189.2,0.0,-30.0,147.4,-31.01,-88.4,9.4,-45.54,-95.6,33.4,-39.41,-91.8,52.4,-65.25,-86.2,60.0,-56.2,-148.0,-15.2,0.97,-119.6,57.4,-89.15,-100.0,35.6,-35.53,-112.0,2.4,-51.03,-99.0,44.4,-31.65,-118.2,0.0,-55.88,-54.6,18.6,-57.49,-54.8,46.8,-52.33
1754647220.4010255,-0.06798583269119263,1.0171607732772827,-0.014076575636863708,-89.45784955006779,81.38495031357638,179.66136669583122,-0.4647835814438333,-0.5322287714964139,0.5400265739430009,-0.45725259792273937,-179.2,-42.4,-43.93,-289.2,168.6,22.61,-188.6,317.8,312.99,117.8,241.4,136.31,-150.8,51.6,-34.88,-161.4,117.4,-41.34,-110.0,196.4,-10.66,60.0,164.2,-54.26,-120.4,21.4,-29.39,-100.6,81.6,-38.44,-68.4,56.8,-71.38,-89.0,94.6,-48.13,-80.6,1.8,-43.61,-91.6,27.4,-39.08,-92.0,52.4,-65.57,-86.2,60.6,-56.85,-148.2,-15.0,1.94,-119.8,57.0,-88.5,-100.0,36.0,-34.56,-111.8,2.2,-50.71,-99.0,45.2,-31.33,-118.4,-0.2,-55.56,-54.2,18.6,-57.49,-54.2,46.8,-52.33
1754647236.1505406,-0.06819957494735718,1.0171279907226562,-0.013976380228996277,-89.24959938277107,81.37051063522125,179.88578407188623,-0.46450454848612177,-0.5322151195018372,0.5401564515983196,-0.45739857960066455,-172.8,-63.2,-44.9,-314.0,83.2,17.44,-378.2,54.4,529.72,216.0,105.4,516.15,-160.8,42.2,-34.88,-214.8,106.0,-19.7,-212.4,290.0,147.29,159.8,295.2,114.34,-129.4,21.0,-30.04,-126.4,94.6,-35.21,-95.4,115.6,-48.77,-70.0,164.6,-24.55,-86.4,4.4,-44.9,-101.6,37.8,-40.7,-99.2,75.8,-63.95,-82.8,87.0,-56.85,-149.4,-14.0,-0.32,-124.0,63.0,-92.06,-102.6,45.2,-36.82,-110.8,12.0,-53.62,-100.2,46.6,-32.62,-119.6,1.8,-56.53,-55.2,22.6,-59.43,-53.8,51.2,-55.23
1754647250.4122906,-0.06813174486160278,1.0171300172805786,-0.013877719640731812,-89.03620660948268,81.35970343139661,-179.87476408240343,-0.4641934456934293,-0.5322226147789515,0.5402353303672262,-0.4576124854038754,-172.8,-63.6,-44.9,-314.2,83.4,17.12,-377.4,54.2,529.4,216.2,105.2,516.48,-160.4,42.0,-34.88,-214.6,106.0,-19.38,-212.6,289.2,147.61,160.0,295.0,114.34,-129.2,21.2,-30.69,-126.0,94.8,-34.88,-95.0,115.4,-48.77,-70.4,164.8,-24.55,-86.0,4.4,-45.54,-101.6,37.8,-41.34,-99.2,76.2,-64.28,-82.6,87.0,-56.85,-149.2,-13.8,-0.32,-124.2,62.8,-91.73,-102.4,45.4,-37.15,-111.0,12.0,-53.62,-99.8,46.6,-31.33,-119.6,1.8,-56.85,-55.0,22.4,-59.76,-54.4,51.6,-53.94
1754647265.2039466,-0.06801265478134155,1.0171796083450317,-0.01384851336479187,-89.08575213234693,81.36965904013479,-179.9335632636316,-0.46431568371635723,-0.5321782985087594,0.5401996206591339,-0.45758218971423775,-172.6,-62.6,-45.22,-313.8,83.0,16.8,-377.6,54.4,529.07,216.2,105.0,516.15,-161.0,42.4,-35.21,-215.0,106.0,-19.38,-213.0,290.2,146.97,160.0,294.4,114.99,-129.8,20.8,-30.69,-125.8,94.8,-34.88,-95.0,115.8,-48.77,-70.6,164.4,-24.23,-85.8,4.2,-44.9,-102.0,37.2,-40.38,-99.6,75.6,-64.6,-82.8,87.0,-56.85,-149.4,-13.6,-0.32,-124.0,62.8,-92.38,-102.8,45.4,-37.15,-111.2,12.2,-53.3,-100.4,46.0,-32.3,-119.4,2.0,-57.49,-55.0,22.6,-59.11,-54.0,52.0,-54.26
1754647279.555957,-0.1359967589378357,1.0149494409561157,-0.004726514220237732,-86.37821521520353,77.4851007133875,-176.3641482518399,-0.4391219151800596,-0.5480216040599781,0.5547981203584752,-0.446142626820264,-172.4,-63.0,-44.9,-313.8,82.8,17.44,-377.8,54.4,529.4,216.6,105.0,515.18,-160.6,42.2,-35.21,-215.0,106.6,-19.38,-212.8,290.2,147.29,160.0,295.0,114.67,-129.2,21.4,-31.01,-125.8,94.6,-34.56,-95.6,116.0,-48.45,-69.8,164.6,-23.58,-86.0,4.4,-44.9,-101.4,37.4,-41.02,-98.8,75.0,-64.28,-83.2,87.2,-56.2,-149.4,-13.6,0.0,-124.0,62.6,-92.06,-102.2,45.0,-37.15,-111.2,12.4,-54.26,-100.4,46.4,-31.98,-119.6,2.2,-56.85,-55.2,22.2,-59.43,-54.4,51.4,-55.23
1754647293.8558998,-0.1350487470626831,1.0134416818618774,-0.0048520565032958984,-85.69881267232495,77.50985615538508,-175.56858459152835,-0.4380938544177138,-0.5476893228655456,0.5548413514578238,-0.44750544648253454,-172.8,-63.2,-44.57,-313.6,83.2,17.12,-377.8,54.8,529.72,216.2,104.8,516.15,-160.4,42.0,-35.21,-214.6,106.6,-19.7,-213.0,290.0,146.64,160.0,295.2,114.02,-129.2,21.2,-30.04,-126.6,94.6,-34.88,-95.6,115.6,-48.77,-70.0,164.0,-23.9,-85.6,4.8,-44.9,-102.0,38.2,-40.38,-99.4,76.0,-63.95,-83.0,87.0,-57.49,-149.4,-13.6,-0.32,-123.8,62.8,-92.06,-102.6,45.0,-37.15,-111.2,11.8,-53.62,-100.8,45.8,-31.65,-119.8,2.2,-57.49,-54.8,22.2,-58.46,-54.2,51.6,-54.59
1754647307.5737908,-0.13494229316711426,1.0133687257766724,-0.004843026399612427,-85.69750552613394,77.54364028032735,-175.54590854835197,-0.43816387904009324,-0.5476507758108713,0.5546177266303526,-0.4477612076278795,-172.4,-63.4,-44.57,-314.0,83.0,17.12,-377.6,54.8,529.07,216.0,105.2,516.15,-160.4,42.2,-36.18,-215.0,106.6,-19.38,-212.6,290.2,147.29,160.2,295.2,114.67,-128.8,21.0,-31.01,-126.0,95.0,-35.21,-95.6,115.6,-48.13,-70.2,164.6,-24.23,-85.8,4.4,-44.57,-101.4,37.6,-40.38,-99.0,75.4,-63.95,-82.4,87.0,-56.85,-149.2,-13.8,-0.32,-124.2,62.8,-91.41,-102.6,45.2,-36.82,-111.6,11.8,-53.3,-100.4,45.8,-32.3,-120.0,1.6,-57.49,-55.4,22.6,-59.43,-54.2,51.8,-54.59
1754647322.5907443,-0.1349952220916748,1.0133535861968994,-0.004921242594718933,-85.60415998318808,77.53230873029116,-175.46834998816746,-0.4380998498452347,-0.547535305342004,0.5548081847683441,-0.44772915242201,-172.4,-63.8,-44.9,-313.8,82.6,17.12,-377.8,54.8,529.4,216.0,105.0,515.51,-160.6,42.8,-35.53,-215.4,106.4,-19.06,-213.0,290.0,147.29,159.8,295.2,114.67,-129.8,21.0,-30.69,-125.8,94.8,-34.56,-95.2,115.6,-48.45,-70.2,164.4,-24.55,-85.6,3.6,-45.54,-102.2,37.6,-40.38,-99.4,76.0,-64.28,-82.8,86.6,-56.2,-149.2,-13.4,-0.32,-124.0,62.6,-92.06,-102.6,44.8,-36.82,-110.6,12.2,-53.62,-100.8,46.2,-32.62,-119.6,1.8,-57.17,-55.2,22.4,-59.11,-54.2,51.6,-54.26
1754647335.9046474,-0.13500016927719116,1.0133914947509766,-0.00488947331905365,-85.57646410545924,77.53654872198038,-175.43973785670778,-0.4380931124326702,-0.547495716050332,0.5548109475649577,-0.44778071037907,-172.0,-63.2,-44.57,-313.8,83.0,17.12,-377.8,54.8,529.72,216.2,104.8,516.15,-160.6,42.6,-35.21,-215.2,106.8,-19.06,-213.0,290.2,147.93,160.0,295.2,114.34,-129.0,21.6,-30.36,-126.2,94.4,-34.56,-95.6,115.8,-48.45,-69.8,164.6,-24.55,-85.8,4.2,-44.9,-102.2,37.2,-40.38,-99.6,75.8,-65.25,-83.4,86.6,-57.17,-149.4,-14.0,0.0,-124.2,63.2,-92.06,-102.6,45.0,-37.15,-110.6,11.8,-53.3,-100.4,46.0,-32.3,-119.6,1.8,-57.49,-55.4,22.4,-59.11,-54.6,51.0,-54.26
1754647350.6739082,-0.1483381986618042,1.0129170417785645,-0.01834787428379059,-88.74511495574355,70.53059237553617,-179.21346606665657,-0.40877478964920105,-0.5738061057864275,0.5808464062674136,-0.4077585813209131,-171.4,-87.2,-44.25,-283.2,-23.2,9.37,-162.0,-284.6,226.1,74.4,-165.8,123.39,-188.4,24.2,-32.95,-326.4,21.2,72.68,-284.8,13.6,659.24,357.8,-4.4,303.3,-161.8,23.0,-31.01,-233.8,132.2,21.32,-168.8,295.2,237.73,85.6,251.6,145.67,-106.8,13.8,-49.1,-199.4,100.2,17.77,-190.0,326.2,283.92,104.8,246.6,136.31,-167.4,-3.8,-4.52,-186.6,129.6,-95.93,-126.8,176.8,9.69,-59.2,110.2,-25.84,-114.6,61.0,-33.59,-136.2,27.6,-62.02,-63.0,70.8,-62.02,-38.4,92.4,-59.43
1754647365.7656655,-0.15941661596298218,1.0113210678100586,-0.049197718501091,-87.18347933252194,66.25964853602991,-177.16510233660676,-0.38143706319551957,-0.5870387455524813,0.5970220966133959,-0.3917343563319901,-146.6,-87.4,-46.19,-188.4,2.6,-40.38,-87.4,-117.2,-17.44,-44.2,-61.6,-24.23,-173.2,3.4,-33.92,-236.0,-66.2,3.88,-180.6,-255.0,203.81,151.2,-177.6,60.4,-177.8,0.4,-29.07,-315.4,25.4,80.43,-271.8,-39.2,647.94,222.0,5.4,313.63,-132.0,11.8,-48.13,-246.0,101.8,31.98,-191.2,326.2,283.92,105.2,247.2,136.31,-167.4,-3.8,-4.85,-186.0,130.2,-95.61,-126.8,176.6,9.04,-59.0,110.6,-26.16,-114.2,60.8,-33.59,-136.8,27.4,-61.37,-63.2,71.0,-62.34,-38.2,92.4,-59.11
1754647380.363817,-0.15933191776275635,1.0113354921340942,-0.049142882227897644,-87.11056414099177,66.27455416219985,-177.13393040257125,-0.38160675283899537,-0.586715541925008,0.5972355965517008,-0.3917278120794224,-146.8,-87.2,-45.22,-188.6,2.8,-40.38,-87.0,-116.8,-17.77,-43.8,-61.6,-23.26,-173.0,3.2,-33.59,-236.2,-66.4,4.2,-180.8,-255.4,204.46,151.0,-177.4,60.4,-177.8,0.6,-29.07,-315.8,24.8,80.1,-272.4,-39.6,647.94,222.6,5.4,312.99,-131.6,12.0,-47.48,-245.6,102.0,31.65,-191.4,326.0,283.59,105.4,247.0,136.31,-167.6,-3.8,-5.17,-186.0,130.0,-96.25,-126.4,176.6,9.04,-59.2,110.6,-26.16,-113.8,61.2,-33.92,-136.2,27.6,-62.02,-63.2,71.2,-62.34,-38.4,92.6,-59.43
1754647395.006591,-0.15940958261489868,1.0113341808319092,-0.049032703042030334,-87.06235415283348,66.27758120954547,-177.09298539614963,-0.3815782742869883,-0.5865910729291117,0.5973315739062657,-0.39179565569289254,-146.4,-87.6,-45.87,-188.4,2.8,-40.05,-87.2,-116.8,-17.77,-44.0,-62.0,-22.93,-173.0,3.2,-34.56,-236.4,-66.4,4.52,-180.0,-255.4,203.81,150.4,-177.8,59.76,-177.8,0.6,-29.39,-315.6,25.2,80.1,-272.4,-38.8,647.94,222.4,5.4,313.31,-131.6,11.6,-47.8,-245.6,102.0,31.98,-191.4,325.8,283.27,105.2,247.2,136.63,-167.8,-4.2,-4.85,-186.2,129.6,-96.58,-126.6,177.2,9.04,-59.0,110.6,-25.84,-114.0,60.8,-33.92,-137.0,27.0,-61.05,-62.6,71.0,-62.34,-38.2,92.4,-59.11
1754647408.8858562,-0.15774846076965332,1.0113731622695923,-0.080256387591362,-88.20731557808688,57.83070634602735,-178.4373927516411,-0.3388654905646754,-0.6138747535639398,0.6239151162916635,-0.34504751776428266,-146.4,-87.2,-45.87,-188.2,2.8,-40.05,-86.8,-116.6,-17.44,-43.8,-61.8,-23.26,-173.4,3.2,-34.24,-235.8,-66.6,4.2,-180.6,-255.4,203.81,150.2,-177.6,59.76,-177.8,0.4,-29.72,-315.4,24.8,80.1,-272.6,-39.2,648.26,222.6,4.8,312.66,-131.8,12.0,-48.45,-246.2,102.0,31.65,-191.4,326.4,283.59,105.4,247.2,135.98,-167.6,-4.2,-4.52,-186.2,130.0,-95.61,-126.4,176.6,10.01,-58.8,110.0,-25.84,-114.2,61.0,-33.92,-136.8,27.4,-61.37,-62.8,70.6,-62.66,-37.8,92.8,-60.08
1754647424.6686487,-0.15808916091918945,1.0120621919631958,-0.08001284301280975,-88.0205563081934,57.82012117575109,-178.19344798877788,-0.33806334703825963,-0.6136083968975958,0.6242129755513964,-0.34576865752138486,-146.8,-87.6,-45.87,-188.2,2.8,-40.38,-86.8,-116.6,-17.77,-44.2,-62.0,-23.9,-173.2,3.0,-34.24,-236.2,-66.4,4.2,-180.6,-255.4,204.46,150.6,-177.8,60.4,-177.8,0.6,-29.07,-315.4,25.4,80.43,-272.2,-39.2,647.62,222.2,5.0,312.99,-131.6,12.0,-48.13,-246.0,102.2,31.65,-190.8,326.2,283.27,105.4,247.0,136.31,-167.8,-3.8,-4.52,-186.2,130.2,-95.61,-126.8,177.0,9.69,-59.6,110.4,-26.16,-113.8,61.2,-33.92,-136.4,27.0,-61.37,-63.2,71.2,-62.34,-38.0,92.8,-59.43
1754647439.1208842,-0.15815412998199463,1.0121533870697021,-0.07998479902744293,-87.95957104222121,57.82203250624091,-178.11357064235952,-0.3378303246866013,-0.6135062930640532,0.624292451298104,-0.3460339979117006,-146.8,-87.2,-45.87,-188.4,2.6,-40.38,-86.8,-117.0,-17.44,-43.8,-62.0,-23.26,-173.0,3.2,-34.56,-235.6,-66.4,4.2,-180.6,-255.0,204.46,150.8,-178.2,59.76,-177.6,0.4,-29.39,-315.6,25.0,79.78,-272.0,-39.2,647.94,222.4,5.0,312.99,-131.6,12.0,-48.45,-245.8,102.0,31.65,-191.4,326.2,283.27,105.6,246.6,136.95,-167.8,-3.8,-5.17,-186.2,130.0,-95.61,-126.6,176.8,9.69,-59.0,110.0,-25.84,-114.0,61.0,-33.59,-137.2,27.4,-61.69,-63.4,70.8,-61.69,-38.0,92.8,-58.79
1754647451.8894792,-0.1583743691444397,1.0124084949493408,-0.08001606166362762,-87.92734762360253,57.81315693108138,-178.07717342914285,-0.3376835621205787,-0.6134631971865094,0.6243827751392905,-0.34609067765898827,-123.0,-77.0,-41.99,-137.6,51.8,-47.48,-67.4,-3.0,-45.87,-78.0,28.4,-41.02,-129.8,1.4,-34.24,-108.2,-0.2,-62.66,-88.2,-16.0,-64.28,2.4,4.6,-82.37,-138.8,-39.4,-31.65,-119.2,-58.4,-29.72,-59.8,-140.6,-55.23,-55.6,-38.2,-56.85,-152.4,-67.6,-37.15,-229.8,-178.0,64.6,-66.4,-324.0,160.53,77.6,-117.2,-5.81,-299.6,-85.2,112.08,-503.4,-1.8,167.64,-38.8,-166.2,848.84,201.8,-62.4,141.47,-213.6,119.4,5.17,-358.8,140.0,133.4,-30.4,392.0,449.62,186.0,180.4,64.28
1754647466.1212585,-0.1583506464958191,1.0123116970062256,-0.07989327609539032,-87.89079134222814,57.815949556184655,-178.04297883636622,-0.33762643412743976,-0.6133568524439906,0.6244664213054034,-0.34618400593843074,-123.0,-76.6,-42.31,-138.2,51.6,-47.48,-67.4,-2.8,-46.19,-78.6,28.0,-40.05,-130.0,1.6,-34.24,-108.0,0.0,-62.34,-88.0,-15.8,-63.63,2.6,5.2,-82.04,-139.0,-39.8,-31.65,-118.6,-58.0,-30.36,-59.6,-140.6,-55.23,-55.6,-38.0,-56.53,-152.8,-67.8,-37.47,-230.0,-177.4,63.63,-66.6,-324.2,160.53,77.8,-117.2,-5.81,-299.8,-85.2,112.08,-502.6,-2.0,167.64,-39.2,-165.8,848.84,201.2,-62.4,142.44,-213.8,119.2,5.17,-359.0,140.2,133.72,-30.4,392.2,449.29,186.0,180.8,65.25
1754647479.8237824,-0.11012309789657593,1.0113511085510254,-0.08578841388225555,-88.03497507917781,49.56286189162378,-178.01416343832602,-0.29045020975084,-0.6360175944247929,0.6477603457409855,-0.3025338815088033,-123.2,-77.0,-42.64,-138.0,51.4,-47.8,-67.0,-2.4,-45.87,-78.4,27.8,-40.38,-130.4,1.6,-34.24,-108.0,0.0,-62.02,-87.8,-16.0,-63.63,2.6,5.0,-82.37,-139.2,-39.8,-31.65,-118.8,-58.0,-30.36,-59.6,-140.6,-55.56,-55.6,-37.8,-56.2,-152.8,-67.6,-37.47,-229.6,-178.0,64.28,-66.0,-324.2,160.53,78.2,-117.4,-6.14,-299.8,-85.2,111.76,-502.6,-1.8,167.64,-39.4,-166.0,848.52,201.2,-62.2,142.77,-214.0,119.6,5.17,-359.2,140.4,133.72,-30.6,392.4,449.94,185.6,180.4,64.92
1754647494.7113173,-0.10962152481079102,1.0109047889709473,-0.08593834936618805,-88.13108325384472,49.57749955532405,-178.11297673304833,-0.29082910580483134,-0.6362742868750312,0.6474477544006287,-0.3022991407956129,-122.8,-77.2,-41.99,-137.6,51.6,-48.13,-67.2,-3.0,-46.19,-78.6,28.2,-40.7,-130.2,1.2,-35.21,-108.0,-0.4,-62.34,-87.8,-16.0,-63.95,2.2,4.6,-81.72,-139.6,-39.8,-31.65,-118.8,-58.2,-30.04,-60.0,-140.2,-55.56,-55.6,-37.8,-56.2,-152.8,-68.0,-37.15,-229.6,-178.2,64.6,-66.2,-324.6,160.85,78.2,-117.6,-5.49,-300.2,-85.0,111.76,-502.8,-1.6,167.96,-39.0,-166.4,849.17,201.6,-62.4,141.8,-213.8,119.0,5.49,-358.8,140.4,134.37,-30.4,392.0,449.94,185.6,180.2,64.92
1754647509.3877816,-0.10973620414733887,1.0109400749206543,-0.08588699996471405,-88.17596062913921,49.57101674253478,-178.1789776214347,-0.291040096409639,-0.6363761650134416,0.6473901857977787,-0.30200474656689624,-122.6,-77.4,-42.31,-138.0,51.6,-47.8,-67.4,-2.8,-45.87,-78.8,28.2,-40.7,-129.8,1.6,-34.56,-108.2,-0.4,-62.34,-87.6,-16.0,-63.63,2.6,5.0,-82.37,-139.2,-40.0,-31.65,-118.6,-58.2,-29.72,-59.2,-140.2,-55.56,-55.6,-37.8,-55.56,-152.4,-68.0,-37.47,-229.6,-177.8,64.28,-66.2,-324.4,160.53,77.4,-117.4,-6.78,-299.8,-85.2,112.4,-503.2,-2.0,167.64,-38.8,-166.2,848.84,201.4,-62.8,142.77,-214.0,119.4,4.85,-359.0,140.2,133.4,-30.6,392.0,449.94,185.6,180.2,64.28
1754647524.097823,-0.10961776971817017,1.0106884241104126,-0.0859755128622055,-88.22743319193079,49.56256884891332,-178.2260548775893,-0.2911175704994354,-0.6365680830603639,0.6472512558513055,-0.3018233257505883,-122.6,-76.6,-42.64,-137.8,51.2,-47.48,-67.4,-2.6,-46.19,-78.6,27.6,-40.38,-130.0,1.6,-34.88,-108.2,-0.4,-62.34,-87.4,-16.2,-63.95,2.6,4.8,-82.37,-139.2,-39.8,-31.65,-118.6,-58.4,-29.72,-59.8,-140.4,-55.56,-55.4,-37.8,-57.17,-152.8,-67.4,-38.11,-229.4,-178.2,64.28,-66.2,-324.4,160.21,78.0,-117.2,-5.49,-299.6,-85.0,112.4,-502.6,-1.8,168.28,-38.8,-166.0,848.52,202.0,-62.8,142.77,-214.0,119.4,5.17,-359.0,140.4,133.72,-31.0,392.2,449.94,185.6,180.2,65.25
1754647538.0496247,-0.10954731702804565,1.010501503944397,-0.08598242700099945,-88.24285663847716,49.58169314253161,-178.25897053385347,-0.29136929636506953,-0.6365245156375742,0.6472004184535589,-0.30178131970560107,-123.0,-76.8,-41.99,-138.2,51.6,-47.8,-67.2,-2.8,-44.9,-78.4,28.2,-41.02,-130.0,1.6,-34.88,-107.8,-0.4,-62.99,-87.8,-15.8,-63.63,2.8,4.8,-82.37,-139.4,-39.8,-32.3,-118.8,-58.4,-30.04,-59.8,-140.0,-54.91,-56.2,-38.0,-56.53,-152.6,-68.0,-38.11,-229.6,-177.8,64.28,-66.2,-324.0,160.21,77.4,-117.4,-6.46,-300.2,-85.0,111.76,-502.8,-1.6,167.31,-39.0,-166.2,848.84,200.8,-62.4,142.12,-213.8,119.8,4.52,-359.2,140.4,133.08,-31.0,392.4,449.29,185.4,180.4,65.25
1754647552.1370554,-0.10938137769699097,1.0104397535324097,-0.0860966295003891,-88.25478694164075,49.569512097575114,-178.2461352738769,-0.2911968503365219,-0.6366544942877232,0.6471333538069873,-0.30181744787422865,-123.2,-77.0,-42.64,-138.0,51.4,-47.48,-67.4,-3.0,-45.87,-78.8,28.0,-41.34,-130.2,1.2,-34.88,-108.2,-0.8,-62.66,-88.0,-16.0,-64.28,2.4,4.6,-83.01,-139.4,-39.4,-31.98,-118.8,-57.6,-29.72,-59.6,-140.6,-55.56,-56.4,-38.0,-56.85,-153.0,-68.0,-36.82,-230.2,-178.0,63.95,-66.4,-324.6,160.21,77.6,-116.8,-6.14,-299.6,-85.0,111.76,-502.6,-1.6,167.31,-39.2,-166.0,848.52,201.0,-62.2,142.12,-214.4,119.8,5.49,-359.0,140.4,133.4,-31.2,392.4,448.97,185.6,180.6,65.57
1754647566.0265348,-0.10958266258239746,1.0105408430099487,-0.08606867492198944,-88.24770818914553,49.5731298056293,-178.22269528143877,-0.2911059816867065,-0.6366651772920174,0.6471011263673543,-0.3019516267076532,-120.8,-68.0,-37.79,-136.6,64.2,-41.02,-70.4,10.2,-36.5,-83.0,37.4,-31.98,-121.6,16.8,-28.42,-101.4,28.8,-53.62,-91.0,19.6,-53.3,-8.6,29.4,-68.8,-114.6,-14.0,-26.81,-87.0,12.6,-35.85,-64.6,-36.8,-69.77,-96.6,18.0,-48.13,-98.2,-42.0,-43.28,-103.8,-53.6,-34.88,-85.8,-55.0,-61.69,-62.0,-16.8,-59.43,-220.4,-69.6,50.71,-219.0,-57.8,-47.8,-87.0,-186.2,52.33,-28.6,-110.4,-28.75,-179.8,23.0,-27.78,-372.0,-173.6,130.17,-4.2,-296.4,492.58,164.0,-67.2,74.29
