timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_w,tracker_rot_x,tracker_rot_y,tracker_rot_z,patch_on,area_num,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754495743.3899465,0.2598400413990021,0.1836991310119629,0.07543307542800903,0.7022059924202312,0.6963534162414788,-0.10249797586907136,0.10720458229740723,1.0,7.0,-11.43,-61.5825,157.1185,9.5775,-83.5875,-5.2998,3.2175,-28.7925,-38.0424,-2.76,-10.785,244.3232,3.0075,-5.3025,-61.7342,-3.0375,-37.53,219.8691,-3.7575,-79.65,204.3206,-4.5225,-65.28,-5.2393,-1.7775,7.62,-3.9204,9.93,-14.55,20.2917,-6.0525,-1.98,-1.7908,-5.985,-4.3575,-16.2382,-2.535,-77.6925,21.7074,-3.3375,40.8375,-0.7986,-0.1575,-77.52,0.5445,-3.8475,-71.0175,0.5566,8.04,-226.4025,-23.6313,-9.855,-42.0225,-30.9518,-3.7275,343.845,-29.3425,1.7175,150.9525,-20.4248,-6.915,-147.45,480.9266,-7.4625,-36.3675,-42.5557,1.7925,270.0375,-2.0086,3.8625,-77.64,-6.7881
1754495743.7528193,0.26084011793136597,0.18832600116729736,0.07989412546157837,0.690118356624802,0.7087734594143786,-0.09877152454043002,0.10780093749561981,1.0,7.0,-7.23,-90.0825,157.3605,-4.5225,-83.7375,-3.3638,-6.3825,-28.4925,-42.1564,0.84,-11.985,243.8392,-1.6425,-0.8025,-63.6702,-3.0375,-27.93,220.3531,-1.6575,-76.05,208.4346,9.5775,-76.08,-4.7553,7.2225,-1.98,2.1296,-3.72,-12.15,-16.4923,-6.6525,-1.68,25.3132,-6.135,-2.5575,-14.7862,-3.585,47.1075,-9.7526,-3.3375,45.3375,7.4294,-3.9075,-76.32,-11.0715,-4.1475,-68.6175,5.1546,-11.16,-215.9025,37.5947,-10.005,-38.7225,31.0002,-3.4275,305.745,-15.7905,-3.0825,150.8025,-20.1828,7.635,-186.45,480.6846,-7.4625,-37.4175,-38.6837,1.7925,270.3375,-1.7666,3.8625,-42.84,-6.7881
1754495744.1160097,0.11534050107002258,0.23717397451400757,-0.2545890212059021,0.7036605002768885,0.6978204844616714,0.022634958091159466,0.13189441119113565,0.0,0.0,8.67,-21.8325,-71.3295,5.3775,-80.2875,-4.3318,-5.7825,-64.0425,-40.2204,15.24,-11.985,243.8392,12.4575,-5.6025,-63.6702,-2.7375,-39.33,251.8131,5.5425,-61.8,250.7846,-2.7225,-73.98,-5.2393,0.6225,17.52,-5.6144,-4.47,-4.95,28.7617,-6.6525,114.27,247.9532,8.565,34.6425,-16.7222,-3.735,-74.6925,-9.2686,-3.3375,0.0375,247.0094,-3.7575,38.88,246.1745,-4.1475,44.1825,-2.5894,-11.16,3.9975,-24.1153,9.045,34.7775,-22.2398,-3.7275,-1.605,-31.0365,-5.4825,-2.7975,11.5192,7.485,43.95,-14.6894,-4.9125,5.6325,-34.8117,-3.0075,-27.5625,-1.0406,13.4625,-2.94,-6.7881
1754495744.4780722,0.03958424925804138,0.3542029857635498,-0.33460402488708496,0.6479988021679466,0.7527455528752613,0.055021501132724734,0.10219749764990041,0.0,0.0,13.47,-3.9825,-89.9635,-0.0225,-6.4875,-1.4278,-5.6325,-29.3925,-41.6724,16.44,-1.785,-3.9688,-6.1425,-5.6025,-59.7982,-3.0375,-42.33,-31.8109,-1.6575,5.25,-43.2454,-0.6225,0.72,-4.2713,-2.3775,1.62,9.8736,-0.57,9.45,47.3957,-6.6525,-2.28,52.4172,-6.135,-4.3575,51.0378,6.165,38.1075,5.7354,16.4625,2.1375,-8.5426,-2.7075,-0.72,-11.0715,-2.7975,3.3825,-2.5894,8.19,3.9975,-24.5993,9.045,1.3275,-30.7098,1.0725,3.945,-30.7945,-5.4825,16.4025,-19.9408,7.485,66.75,-14.9314,-7.4625,20.0325,-42.3137,-3.0075,-37.0125,-2.0086,-5.7375,18.36,-6.7881
1754495744.8423297,0.08743423223495483,0.3678392171859741,-0.2394770383834839,0.6459710483208411,0.7549048834608401,0.024963960393746914,0.11052972068577203,0.0,0.0,3.12,0.9675,-90.6895,14.5275,-7.0875,-5.2998,-6.3825,-47.3925,-41.6724,-3.96,-11.085,-3.9688,-6.1425,-5.6025,-63.6702,-3.0375,-42.18,-15.8389,-3.9075,15.0,-42.5194,14.9775,0.72,-5.2393,2.4225,17.22,56.3376,-3.27,4.65,1.4157,12.5475,16.92,-8.5668,-3.735,-4.9575,47.1658,-0.135,18.3075,-9.7526,26.0625,-0.2625,8.1554,16.4925,18.48,-11.0715,-4.1475,32.3325,11.2046,15.24,3.9975,-24.1153,-7.755,5.9775,-30.9518,-3.7275,17.745,-23.5345,-0.6825,-2.6475,-4.9368,-11.715,63.45,-14.9314,-7.4625,20.6325,-34.8117,-1.8075,-35.6625,13.4794,13.4625,5.16,-6.7881
1754495745.2048092,0.08795896172523499,0.36666029691696167,-0.24958676099777222,0.6733098815271107,0.7274032186022754,0.027141912958616923,0.12962113662075936,0.0,0.0,5.37,5.6175,-74.7175,1.7775,12.1125,2.4442,3.2175,-38.9925,-34.1704,-2.76,-6.585,10.5512,13.0575,3.9975,-63.4282,-2.8875,53.67,-31.8109,-3.4575,-1.65,-35.7434,14.6775,22.02,-4.7553,7.2225,0.72,71.8256,17.13,4.8,43.5237,-6.5025,-2.28,52.9012,-3.435,-4.9575,45.2298,-3.585,-0.8925,52.1994,-3.3375,22.2375,55.5874,-0.3075,4.38,-10.8295,16.5525,8.1825,5.1546,17.64,5.1975,-24.5993,-10.155,-2.2725,-29.0158,-3.7275,17.445,-29.3425,-5.4825,16.4025,-20.4248,8.685,69.15,-12.9954,-6.8625,20.0325,-42.5557,2.2425,-36.7125,-2.0086,3.8625,14.76,-5.8201
1754495745.5661771,0.11041083931922913,0.35182076692581177,-0.2139790654182434,0.6633820343168454,0.7335177768016127,-0.0034193969662932176,0.1478656280777613,0.0,0.0,-6.03,-18.2325,-90.6895,15.5775,-1.0875,-3.1218,0.2175,9.3075,-39.7364,5.64,-11.985,15.3912,10.0575,-5.6025,-63.6702,6.5625,53.67,-29.8749,-3.9075,-4.05,-43.0034,-0.0225,1.02,2.9887,-2.3775,12.42,56.3376,-4.32,7.05,43.5237,-4.2525,-2.28,61.1292,13.215,-4.6575,45.2298,-3.585,13.5075,52.1994,8.6625,16.5375,53.6514,-0.0075,-0.72,-9.1355,16.4025,4.8825,-4.5254,-11.16,4.2975,-24.5993,9.045,-3.6225,-30.9518,-3.7275,17.445,-31.2785,-0.6825,-2.1975,-4.6948,-9.915,72.75,-13.9634,2.1375,10.4325,-34.8117,-2.4075,212.7375,-1.7666,4.0125,14.76,-6.7881
1754495745.929227,0.0856044590473175,0.27946406602859497,-0.2907850742340088,0.6638071873669291,0.7258745069084862,-0.030746590201570452,0.17754113127134566,0.0,0.0,-6.03,-22.8825,-56.5675,-0.0225,-7.0875,-5.2998,-6.3825,11.4075,-37.3164,21.39,7.215,11.7612,-4.3425,-5.3025,-63.6702,-3.0375,53.67,-31.8109,-4.0575,-4.35,-43.0034,14.3775,0.42,-3.3033,-2.3775,-1.98,2.1296,-4.47,11.85,43.5237,-5.4525,-1.98,58.2252,13.065,-4.6575,45.2298,-3.735,8.8575,52.1994,1.4625,-2.6625,55.3454,-5.1075,20.88,-11.0715,7.8525,3.3825,-4.5254,8.04,3.9975,-23.3893,23.745,15.5775,-30.9518,-3.7275,7.845,-15.7905,4.1175,-2.1975,-20.4248,7.485,-186.45,-14.9314,-5.9625,20.0325,-42.5557,5.9925,224.4375,17.5934,13.4625,14.76,0.9559
1754495746.2915926,0.10758590698242188,0.25840842723846436,-0.2602464556694031,0.6552394397631272,0.7234705061427117,-0.06353368529472804,0.20788250837557581,0.0,0.0,-1.83,-18.6825,-71.3295,-2.1225,-7.0875,4.6222,-5.1825,-62.9925,-38.2844,-3.96,-11.985,-3.9688,5.2575,92.7975,-63.6702,16.4625,53.67,-31.5689,-4.0575,-4.35,-43.4874,-3.3225,0.42,14.1207,-2.3775,-1.98,-5.6144,15.03,-8.55,51.2677,18.6975,12.87,-9.5348,-6.135,-4.9575,-16.7222,-3.735,18.3075,-9.7526,15.8625,-2.6625,53.4094,9.2925,18.48,4.6585,-4.1475,9.3825,-4.5254,-11.16,3.9975,-3.3033,-10.155,8.3775,0.0242,2.4225,-1.455,-29.3425,-5.1825,-2.7975,-20.4248,10.185,44.25,-10.0914,21.3375,20.0325,-38.6837,-0.4575,-32.3625,15.4154,-5.7375,-2.94,-6.7881
1754495746.653234,0.1017146110534668,0.2839123010635376,-0.14405226707458496,0.6907746176400192,0.7034016815448653,-0.021329710071940063,0.16613702694132568,0.0,0.0,-7.38,-20.7825,-90.2055,-4.8225,-7.0875,-5.2998,-6.3825,-67.7925,-26.1844,-3.96,27.015,3.7752,-6.7425,-5.0025,-63.6702,8.9625,34.47,-31.8109,0.7425,-1.95,-43.4874,-4.5225,0.42,-4.7553,-2.3775,2.82,-5.6144,7.53,4.65,43.5237,12.5475,7.32,-8.5668,14.265,-4.9575,60.9598,-3.135,-0.8925,-9.7526,1.4625,0.0375,68.8974,9.2925,-0.42,-11.0715,15.0525,3.8325,-4.2834,-1.56,13.7475,-24.3573,-10.155,-3.6225,-29.4998,-3.5775,17.595,-27.1645,4.1175,-1.2975,-0.8228,17.085,48.75,-12.9954,-7.4625,22.4325,-42.5557,1.7925,-28.7625,-1.2826,-5.7375,-4.29,-6.5461
1754495747.0166848,0.12141716480255127,0.2735556960105896,-0.13287138938903809,0.6951778306899501,0.6980721297950679,-0.03312860767360324,0.16830203303575617,0.0,0.0,-11.43,-21.8325,-81.0095,4.7775,-6.9375,26.1602,-6.3825,-67.4925,-41.6724,16.44,-10.785,-3.9688,12.4575,109.8975,-55.9262,4.6125,34.92,-31.8109,5.5425,-76.35,-43.4874,24.5775,11.22,-4.7553,-2.0775,-1.98,-4.6464,-4.32,-13.35,-18.4283,12.5475,-2.28,-9.5348,14.265,-2.5575,46.1978,10.665,1.6575,52.1994,-2.1375,2.1375,62.1214,-4.9575,6.48,-11.0715,15.0525,12.9825,10.9626,8.19,4.5975,15.0887,9.795,4.7775,0.5082,5.8725,3.045,-27.4065,-5.3325,-2.7975,-16.5528,9.885,-186.15,-14.9314,21.3375,77.7825,-42.5557,-2.4075,-27.5625,4.2834,-5.7375,-4.44,8.6999
1754495747.3792462,0.14192530512809753,0.24032217264175415,-0.10634517669677734,0.7215122304784032,0.6684707656988501,-0.05623545595091351,0.17147750314637564,1.0,0.0,-9.63,-7.5825,-20.5095,14.5275,-7.0875,-5.0578,-3.9825,-67.7925,-18.9244,-3.81,-9.435,-3.9688,-6.4425,76.2975,-63.6702,-1.8375,34.47,-31.8109,15.1425,-4.35,-43.4874,-4.8225,10.47,18.2347,-1.7775,-0.78,-1.7424,5.13,-13.65,-18.4283,3.8475,7.32,-9.5348,-5.535,-0.1575,54.9098,1.065,-0.2925,54.1354,-3.3375,-0.1125,69.3814,14.0925,-0.72,-11.0715,5.4525,3.9825,-4.2834,-6.36,4.2975,-16.8553,16.245,-3.6225,3.8962,-3.4275,5.445,7.4415,-5.4825,-0.3975,45.3992,17.085,-186.15,54.7646,14.5875,1.4325,-42.3137,18.5925,-34.7625,1.8634,-5.1375,5.16,-6.3041
1754495747.7412684,0.201779305934906,0.18786442279815674,-0.10023367404937744,0.7392987059818746,0.6405868838217398,-0.040201052095423816,0.2036412115733566,1.0,8.0,-8.88,65.0175,-6.4735,-2.4225,-45.3375,-5.2998,12.8175,-29.3925,27.5396,5.64,12.015,-3.9688,-6.7425,90.3975,-1.7182,-3.0375,34.62,-31.8109,-4.0575,-57.15,34.4366,4.7775,1.77,57.6807,16.8225,10.02,-4.4044,0.33,43.05,47.3957,-6.3525,0.12,-1.7908,-6.135,23.8425,-0.2662,1.515,-34.4925,52.1994,3.8625,-2.6625,53.4094,-5.1075,-74.97,66.3685,-4.1475,89.7825,-4.5254,-11.16,-68.0025,-22.1793,9.045,-79.8225,-29.7418,-3.4275,0.645,-0.3025,-3.0825,-1.7475,10.5512,-10.515,-185.85,17.9806,-5.0625,77.6325,151.0443,1.7925,-37.1625,13.4794,-3.3375,72.36,93.8839
1754495748.1057072,0.2277495563030243,0.160223126411438,-0.1015169620513916,0.7182938505670711,0.6597135364126427,-0.05858974933805137,0.21307102410547574,1.0,8.0,-159.93,-99.2325,-55.8415,-4.8225,69.8625,-5.2998,99.5175,126.6075,205.6516,-30.36,181.365,5.2272,226.0575,-5.4525,-17.2062,112.1625,149.67,293.4371,96.7425,110.85,268.2086,149.6775,77.52,88.6567,-1.1775,17.22,-4.6464,-4.47,139.05,43.5237,-6.6525,151.32,21.4412,-2.535,148.6425,78.6258,-3.735,38.7075,23.1594,-2.1375,16.5375,26.7894,-4.8075,-34.32,58.6245,149.4525,42.9825,-4.5254,-3.96,-149.6025,6.6187,-0.555,34.7775,31.4842,1.3725,77.445,-31.2785,153.0675,-41.1975,41.5272,-11.715,-89.25,47.0206,-2.6625,-75.9675,81.5903,-3.0075,40.8375,-1.7666,151.0125,-80.94,-6.3041
1754495748.4700723,0.2530042827129364,0.18460345268249512,-0.08417683839797974,0.7106384520187456,0.6699276101107601,-0.0780594858838639,0.20024160453810375,1.0,8.0,-142.53,-98.7825,2.7225,-158.4225,-79.0875,26.1602,-6.3825,-57.5925,-42.1564,-156.96,-11.985,19.2632,146.8575,-3.8025,-32.2102,-2.2875,-40.83,6.9091,-3.7575,-77.4,10.7206,148.9275,-60.78,-1.3673,-2.3775,8.52,71.8256,2.73,-7.95,44.0077,-5.4525,-2.28,3.0492,2.265,-2.5575,63.3798,6.015,229.5075,21.7074,15.8625,309.9375,-6.3646,-5.1075,229.68,-11.0715,149.4525,-73.4175,74.8506,-9.96,-224.9025,37.3527,-10.155,-42.0225,154.9042,149.8725,-1.755,40.5955,167.9175,-117.9975,165.4312,-10.365,-138.3,56.9426,2.1375,-74.7675,145.2363,2.9925,-37.1625,-2.0086,151.0125,-71.34,70.6519
1754495748.8341792,0.2515130341053009,0.188484787940979,-0.08493858575820923,0.7185965858908657,0.6819748305329127,-0.057676834827344106,0.12329911241170392,1.0,8.0,-145.83,-78.3825,2.2385,-157.8225,-83.8875,25.6762,-6.3825,-62.8425,22.6996,-3.66,-11.985,65.7272,146.8575,6.3975,60.2338,2.3625,-42.33,30.1411,15.2925,-79.95,18.4646,149.9775,-76.38,57.9227,7.2225,-1.83,56.3376,-4.47,-14.55,45.4597,-6.6525,-1.98,5.9532,-3.735,4.6425,45.2298,5.865,229.5075,-7.8166,3.8625,304.5375,-8.3006,-5.1075,229.98,-9.1355,149.7525,-73.2675,119.3786,-11.01,-226.4025,37.3527,9.345,-39.6225,162.6482,152.8725,39.645,31.6415,148.1175,-116.7975,165.4312,0.735,-186.45,47.0206,-7.1625,-75.9675,143.3003,-3.0075,-25.1625,-1.5246,147.8625,-81.24,70.6519
1754495749.1983237,0.25062498450279236,0.18847298622131348,-0.08555406332015991,0.7130120193642819,0.689642056732072,-0.06717218942505193,0.10721752558970649,1.0,8.0,-126.03,-94.5825,4.6585,-158.4225,-83.8875,25.6762,23.0175,-65.3925,-11.1804,-150.36,-9.585,88.9592,149.4075,0.0975,29.2578,-3.0375,-42.33,62.0851,1.3425,-79.8,-9.6074,148.7775,-37.98,57.6807,-2.3775,2.82,57.3056,-3.57,-3.75,59.0117,148.1475,-1.98,-5.6628,-1.335,5.2425,64.5898,-3.435,245.1075,-9.7526,17.3625,304.5375,-0.7986,-3.9075,239.43,-9.1355,149.7525,-71.0175,61.2986,-11.16,-225.9525,41.2247,-10.155,-42.0225,155.1462,153.4725,0.645,30.6735,150.5175,-114.0975,167.6092,-8.115,-147.75,50.8926,2.1375,-75.3675,143.3003,-0.4575,-37.1625,-2.0086,147.8625,-81.24,70.6519
1754495749.5620897,0.2507084310054779,0.18886208534240723,-0.08524155616760254,0.7103606001651628,0.6927597393293359,-0.07038097315337495,0.10255873614012052,1.0,8.0,-143.43,-95.1825,2.7225,-158.4225,-83.7375,-3.3638,23.0175,-58.1925,-11.1804,-157.11,-2.385,73.4712,166.0575,-0.3525,44.7458,6.5625,-42.03,-31.8109,34.9425,-71.55,4.9126,149.0775,-73.98,118.6647,7.2225,-1.68,64.3236,-4.47,-14.55,61.9157,-6.6525,-1.68,-9.5348,-6.135,-4.8075,52.9738,1.365,229.5075,5.7354,16.0125,314.1375,-8.5426,-5.1075,229.68,66.3685,168.6525,-71.0175,70.9786,0.84,-225.2025,37.5947,-10.005,-61.2225,154.9042,149.8725,-1.305,46.1615,160.1175,-117.9975,166.3992,-2.115,-147.9,47.0206,2.1375,-69.9675,151.0443,9.2925,-20.3625,4.0414,147.8625,-80.04,55.1639
1754495749.9267964,0.25094184279441833,0.18801724910736084,-0.08503448963165283,0.7091965751874977,0.6939830375475646,-0.0730734559043481,0.1004390915328671,1.0,8.0,-123.93,-94.5825,4.6585,-156.9225,-83.4375,25.6762,-6.2325,-65.3925,4.3076,-138.36,-11.985,65.7272,147.1575,-5.6025,29.2578,37.7625,-42.33,62.0851,15.1425,-68.85,33.9526,148.7775,-76.38,72.2007,-1.6275,0.57,56.3376,5.13,-14.55,59.0117,-6.0525,-1.68,-9.2928,4.065,0.1425,45.4718,-2.385,229.5075,54.1354,17.0625,304.5375,-7.5746,-4.8075,229.68,71.2085,151.8525,-68.4675,75.0926,-11.16,-226.4025,37.3527,-0.555,-80.4225,154.9042,157.0725,41.595,46.4035,149.3175,-117.9975,165.4312,-0.315,-147.9,108.9726,-4.9125,-75.9675,174.2763,-2.7075,-36.5625,13.4794,157.7625,-81.09,71.3779
1754495750.2902284,0.25049492716789246,0.18821001052856445,-0.0852435827255249,0.7084416691272916,0.6948780810146359,-0.07350125206422436,0.0992593870674726,1.0,8.0,-142.53,-95.1825,7.5625,-138.9225,-83.7375,26.6442,23.6175,-67.1925,-11.1804,-119.16,-11.985,66.6952,151.8075,-0.2025,61.2018,35.3625,-39.93,62.0851,-1.5075,-81.15,5.3966,149.0775,-73.98,64.4567,-1.1775,-1.38,-5.6144,5.13,-14.55,43.5237,-6.6525,-2.28,52.4172,8.265,-4.9575,46.1978,17.865,243.9075,59.9434,15.8625,323.7375,7.1874,-5.1075,229.83,67.0945,149.4525,-63.8175,57.4266,-6.21,-223.4025,49.9367,-9.855,-36.6225,154.9042,151.3725,7.995,30.9155,169.7175,-117.3975,167.8512,-6.465,-186.45,54.7646,4.5375,-66.0675,159.7563,-3.0075,-34.7625,13.4794,147.8625,-80.94,55.1639
1754495750.6546738,0.2502603828907013,0.18777406215667725,-0.08524894714355469,0.7081262073510236,0.6950204114984857,-0.07560595618250426,0.09893253346396033,1.0,8.0,-133.53,-99.6825,6.3525,-135.3225,-83.8875,29.5482,-6.3825,-67.0425,81.7476,-133.41,-11.835,57.9832,149.2575,-2.6025,60.2338,40.1625,-42.33,61.1171,15.1425,-79.65,205.2886,167.9775,-61.98,57.1967,-2.3775,7.62,2.1296,-2.07,-4.8,75.4677,-6.0525,-2.28,-9.2928,13.665,-4.9575,45.2298,-3.285,230.4075,53.8934,-3.3375,314.1375,-8.5426,-5.1075,233.28,-10.5875,154.4025,-30.2175,57.4266,142.44,-226.4025,37.8367,-0.105,-79.8225,156.8402,149.8725,36.795,48.0975,148.1175,-115.4475,180.9192,-6.915,-186.45,54.7646,-7.4625,-65.7675,143.3003,-3.0075,-37.1625,6.7034,150.8625,-68.94,86.1399
1754495751.0191596,0.250745564699173,0.18806791305541992,-0.08489024639129639,0.7080827597708156,0.6952656518061924,-0.0750166894392981,0.09796439257863002,1.0,8.0,-126.48,-99.6825,18.6945,-139.2225,-79.0875,27.1282,-6.3825,-62.9925,6.2436,-119.01,-2.385,74.1972,146.8575,-5.6025,13.7698,-3.0375,-39.63,61.1171,-4.0575,-76.35,3.2186,148.7775,-76.38,88.1727,7.2225,-1.98,87.7976,-3.72,-13.35,43.7657,-4.2525,-2.28,5.9532,-6.135,-2.5575,45.2298,15.465,230.7075,56.0714,15.8625,304.5375,57.2814,-5.1075,244.08,112.8325,161.7525,-58.8675,57.4266,-10.56,-226.2525,39.2887,-7.755,-80.4225,170.3922,149.8725,-1.455,46.6455,157.7175,-146.1975,167.3672,-11.715,-138.45,47.9886,-6.5625,-75.6675,143.3003,-3.0075,-36.8625,21.7074,148.0125,-81.24,63.3919
1754495751.383194,0.25026002526283264,0.1874934434890747,-0.0849807858467102,0.7078839367986405,0.6954424695844604,-0.07515636652914655,0.09803901964533975,1.0,8.0,-140.58,-84.9825,3.6905,-148.8225,-83.8875,26.6442,-6.3825,-67.7925,-10.6964,-133.41,-11.985,73.4712,148.0575,-5.6025,31.1938,40.4625,-36.33,-29.8749,-4.0575,-80.85,-43.4874,160.7775,-76.38,56.9547,0.3225,-1.38,64.0816,0.33,-14.25,74.4997,-5.4525,2.82,-7.5988,-6.135,-3.7575,60.7178,-3.735,230.1075,-8.7846,-3.3375,305.8875,-8.5426,-4.9575,232.38,-10.8295,159.0525,-73.4175,88.4026,-5.76,-226.4025,37.3527,-10.155,-37.0725,154.9042,149.8725,36.645,38.4175,158.0175,-155.1975,174.3852,-10.515,-179.25,54.7646,-7.1625,-75.9675,143.3003,-3.0075,-37.1625,-2.0086,167.8125,-71.34,55.1639
1754495751.7472847,0.2502979040145874,0.1875293254852295,-0.08507311344146729,0.7075408183029036,0.6956303810611844,-0.07637692849387127,0.09823914912589528,1.0,8.0,-145.23,-90.3825,2.2385,-139.2225,-83.5875,26.6442,17.6175,-67.7925,-1.0164,-157.56,-11.985,57.9832,151.6575,-5.6025,-63.6702,-2.7375,-42.33,77.0891,15.1425,-78.6,-27.9994,167.9775,-76.23,56.7127,16.8225,-1.98,56.3376,-3.27,-4.8,44.4917,7.7475,13.62,-9.5348,-6.135,-4.9575,52.9738,-3.735,230.7075,52.1994,-3.3375,304.5375,-7.5746,14.0925,229.83,-11.0715,159.2025,-68.3175,72.9146,-9.96,-226.4025,39.2887,-0.555,-70.8225,154.9042,154.8225,3.645,38.9015,149.3175,-104.7975,173.4172,-11.715,-148.05,55.7326,-5.9625,-75.9675,143.3003,-3.0075,-37.1625,0.8954,147.8625,-75.84,55.1639
1754495752.1113045,0.2507336139678955,0.18748712539672852,-0.08493554592132568,0.7079022338677529,0.6953343385055334,-0.07579789032334962,0.0981797659906277,1.0,8.0,-140.13,-98.4825,2.9645,-158.4225,-82.9875,33.4202,12.8175,-67.7925,26.5716,-147.96,-11.985,57.9832,146.8575,-5.4525,31.4358,1.7625,-31.53,61.1171,25.3425,-76.35,-12.5114,163.1775,-66.78,64.6987,-2.3775,317.22,72.3096,-1.92,-13.35,43.5237,-4.2525,-2.28,-1.3068,3.465,-4.9575,49.1018,-3.735,229.5075,52.1994,-0.9375,304.6875,3.0734,-5.1075,235.08,-8.8935,149.6025,-73.2675,57.4266,-11.16,-206.4525,45.0967,-10.155,-42.0225,162.6482,152.2725,36.645,30.6735,152.9175,-117.9975,166.3992,-10.515,-181.65,47.0206,-7.4625,-75.9675,143.3003,1.7925,-37.1625,13.9634,147.8625,-42.84,55.1639
1754495752.4758606,0.2502310574054718,0.18725979328155518,-0.0851290225982666,0.7075101756036108,0.6956476617797933,-0.07776817538180768,0.09724108751939606,1.0,8.0,-136.23,-97.2825,2.2385,-158.4225,-79.0875,-5.2998,-3.9825,-67.7925,-6.8244,-152.76,-11.985,92.1052,147.4575,0.3975,-1.7182,1.7625,-42.33,61.1171,34.3425,-81.15,-12.5114,150.5775,-76.38,118.6647,7.2225,-1.98,62.1456,-4.17,-3.6,51.2677,-6.6525,-1.98,-0.8228,-6.135,-3.7575,65.5578,6.465,229.8075,115.6034,-3.3375,304.5375,-8.5426,4.4925,232.38,-10.5875,150.6525,-67.4175,72.9146,161.64,-214.4025,53.0827,-7.755,-37.2225,159.2602,156.1725,2.145,32.6095,167.4675,-117.9975,165.4312,-11.565,-184.05,47.0206,6.9375,-75.9675,166.5323,-3.0075,-22.6125,-1.7666,157.4625,-81.24,71.6199
1754495752.8401434,0.2503392696380615,0.18772602081298828,-0.08513158559799194,0.7077940873133771,0.6953581589457953,-0.07657518440461009,0.0981873921356709,1.0,8.0,-126.48,-92.4825,9.2565,-158.4225,-79.0875,25.6762,12.8175,-67.7925,20.0376,-138.06,-2.385,73.4712,146.8575,1.7475,29.2578,-2.4375,-32.73,61.1171,-1.6575,-81.15,205.2886,151.1775,-76.23,57.1967,13.2225,-1.98,87.3136,-4.32,-9.75,44.7337,-4.2525,0.27,-8.8088,-1.185,-2.5575,53.9418,-2.685,232.2075,5.7354,6.2625,306.9375,-0.5566,-3.9075,229.98,-11.0715,149.4525,-73.1175,58.1526,-10.86,-225.8025,37.8367,-7.755,-42.0225,155.8722,160.0725,3.195,30.6735,148.1175,-117.3975,165.4312,-11.715,-148.05,48.9566,-7.4625,-71.1675,143.3003,-3.0075,-26.9625,-2.0086,153.2625,-81.24,63.1499
1754495753.2041705,0.2501283586025238,0.18706703186035156,-0.08499431610107422,0.7070587328053297,0.6960692687421901,-0.07862752741330524,0.09681558414923981,1.0,8.0,-126.33,-96.3825,9.9825,-136.8225,-83.8875,10.1882,17.6175,-55.7925,-21.5864,-145.56,-11.835,58.4672,151.6575,5.7975,37.0018,-2.8875,-42.33,72.7331,-4.0575,-81.15,6.8486,158.8275,-76.08,60.5847,12.0225,-1.98,56.3376,-4.32,-11.85,105.4757,-6.6525,7.32,-8.5668,13.065,-4.3575,45.2298,1.065,239.2575,7.1874,-2.1375,314.1375,7.9134,-5.1075,232.08,-11.0715,149.4525,-73.4175,65.6546,-1.56,-226.2525,68.3287,-0.405,-75.0225,156.8402,149.8725,-1.755,30.6735,149.3175,-117.9975,165.6732,-11.715,-186.3,62.7506,-7.4625,-75.8175,143.3003,-2.8575,-36.2625,-2.0086,167.0625,-71.49,55.1639
