timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1752755354.5107489,-0.16206610202789307,1.144282341003418,-0.35834336280822754,1,-55.1475,-0.7575,-6.3888,-13.905,12.465,53.7482,45.6225,6.0075,-9.1597,-20.535,-20.7,-4.7553,0.705,-4.395,-3.509,-0.9975,-5.4375,-21.6348,-2.8875,11.5725,-13.9513,-78.5325,-1.455,15.8026,-231.5325,-3.9,-14.7499,-0.0075,-307.3726,41.3457,-38.5875,-296.19,58.0558,0.96,-4.3425,24.684,-150.63,-311.9551,-9.4259,2.19,-3.33,-77.5368,-10.0725,4.0725,-41.5756,-8.805,-3.975,-18.755,0.795,-4.8675,48.8235,-34.59,-2.025,47.3715,-25.9125,-1.74,-46.3914,-30.165,10.095,-10.769,19.8075,-1.965,-6.0742,39.6675,17.205,-14.9072,-13.9725,1.1775,84.0466,-9.7875,-2.775,-10.9142
1752755354.8741233,-0.16855943202972412,1.1487563848495483,-0.3177882730960846,1,-55.1475,56.2425,-19.4568,-0.555,-2.085,53.5062,52.6725,-3.5925,-13.9997,-13.185,-25.5,-4.7553,0.705,-4.395,-3.993,-10.8975,-0.4875,-21.6348,-1.6875,-3.5775,-14.1933,-75.3825,-2.055,16.0446,-230.4825,-3.9,-13.5399,-2.4075,-308.2726,49.5737,-38.8875,-307.1401,-4.6222,-3.84,-3.4425,-6.292,-140.73,-302.9551,6.3041,10.59,0.87,-75.1168,-9.9225,-19.0275,-18.3436,-8.505,-3.675,-17.061,0.795,-446.4675,35.2715,-32.64,-2.025,47.1295,-26.2125,-2.04,1.5246,-31.515,-2.205,-11.253,17.4075,-1.965,24.9018,-3.6825,17.055,49.4648,1.0275,-3.6225,22.0946,-5.5875,-3.375,-10.9142
1752755355.2378619,-0.16471946239471436,1.1431195735931396,-0.256122350692749,1,-54.8475,37.0425,-37.3648,-15.105,305.115,54.4742,42.9225,54.0075,20.8483,12.165,330.9,-3.3033,5.505,-4.395,-64.009,-15.9975,345.7125,-52.6108,16.6125,45.7725,-14.1933,-41.7825,-2.055,19.6746,-231.6825,7.05,47.2021,-4.5075,-309.6226,-12.8623,-0.4875,-309.3901,10.6238,34.56,-5.5425,-2.42,-116.88,-305.2051,-9.6679,29.79,2.67,-58.1768,-10.2225,-10.6275,-49.3196,29.595,15.225,-11.011,-37.755,-465.6675,64.3115,-34.74,-462.825,64.3115,21.4875,-386.04,0.5566,11.685,-386.355,-11.253,-10.7925,-462.765,-6.0742,-3.3825,-405.345,-10.5512,-13.8225,-384.6225,69.0426,28.0125,2.625,-72.6242
1752755355.6028202,0.45218539237976074,1.1445527076721191,-0.0965116024017334,1,-54.9975,75.7425,-36.3968,-13.605,324.615,-39.4218,81.3225,-3.5925,-75.9517,11.865,328.8,-97.4413,39.405,363.105,-65.945,22.4025,359.3625,-83.5868,-2.8875,72.7725,-73.9673,-79.8825,6.945,-30.6614,-230.4825,-1.5,-14.7499,-3.6075,-232.3726,-5.1183,-38.5875,-302.34,-0.9922,-2.64,1.6575,-3.872,-116.88,-272.9551,-9.6679,-8.61,-4.53,-77.5368,-9.0225,-19.6275,-49.3196,-8.805,-2.775,-79.013,-37.905,-465.0675,-27.1645,3.66,-443.625,1.3915,-21.5625,-1.89,-60.9114,-31.515,-405.705,6.413,-20.9925,-405.015,63.6218,-3.6825,36.555,-19.7472,-52.3725,-445.2225,53.0706,-0.6375,-3.375,-72.8662
1752755355.9663177,0.434478759765625,1.141145944595337,-0.0511782169342041,1,-44.9475,-0.7575,-29.6208,139.095,74.865,84.4822,-33.7275,73.5075,-29.4877,65.565,369.3,27.6727,-61.695,386.805,57.959,137.9025,-5.4375,-83.1028,150.7125,-1.6275,-72.2733,-79.5825,-2.655,-45.6654,-229.8825,-3.6,85.9221,36.2925,-299.5726,0.6897,-10.0875,-309.5401,82.2558,-3.84,4.0575,-5.808,-116.73,-312.4051,21.3081,11.79,-1.98,4.0172,8.9775,-19.6275,-46.4156,-8.655,-3.825,-80.949,-37.905,-4.8675,-28.6165,-34.74,7.725,-15.0645,-26.2125,-2.04,-54.1354,-12.315,-2.505,21.659,-4.1925,0.435,25.1438,-3.5325,18.255,45.5928,-52.0725,16.9275,11.4466,4.0125,-2.175,-72.8662
1752755356.3292618,0.42400169372558594,1.1448636054992676,-0.013783752918243408,1,103.5525,-1.3575,-35.4288,143.295,-1.485,-38.4538,-23.0775,8.7075,-74.0157,71.865,-25.5,-97.1993,-56.895,-4.245,-42.713,138.2025,-5.4375,-83.5868,150.7125,-4.0275,47.7587,-75.2325,-2.655,-46.1494,-231.6825,1.5,16.2261,-4.2075,-309.7726,41.3457,-29.2875,-299.94,-2.4442,72.96,-2.9925,55.66,-69.03,-312.4051,-9.6679,-8.61,-3.18,-62.0488,-0.4725,-19.7775,14.5684,10.395,-3.975,-80.707,-37.905,-2.4675,33.3355,-29.64,2.925,62.3755,-25.3125,-1.74,-58.0074,-21.915,-2.505,-55.781,-19.7925,-1.965,-4.1382,5.9175,17.055,-17.0852,-47.5725,1.3275,-8.8814,-0.7875,6.525,20.3038
1752755356.6934683,0.39766430854797363,1.1419472694396973,-0.010904490947723389,1,-35.9475,2.2425,-33.4928,138.495,-1.185,-21.5138,131.7225,-1.1925,-75.9517,52.365,-24.3,-97.6833,-76.095,-4.395,-65.703,137.9025,-4.8375,-19.4568,160.3125,15.1725,-76.1453,-70.5825,-2.655,47.5046,-154.8825,0.9,-10.8779,2.3925,-309.1726,73.0477,-37.6875,-309.5401,-4.6222,74.46,-5.5425,55.66,-145.83,-311.6551,83.2601,-8.61,-3.93,-77.5368,-10.2225,-19.7775,43.6084,-8.805,-3.975,-80.949,-35.505,-3.9675,-25.7125,-34.59,7.575,-15.0645,-26.5125,-2.04,-58.9754,-31.515,8.595,-71.027,-20.9925,17.235,-6.0742,-0.9825,17.055,-20.2312,24.4275,15.7275,-1.1374,-0.1875,-3.075,20.0618
1752755357.0567222,0.377048134803772,1.143020749092102,-0.016828596591949463,1,-54.9975,-1.3575,-37.3648,140.895,-1.785,-23.9338,119.7225,-3.5925,-10.1277,50.265,-5.7,-92.3593,-74.895,-1.095,-60.863,140.0025,-5.2875,15.1492,97.9125,-4.0275,-72.2733,-74.0325,-2.655,54.5226,-154.8825,-3.3,-14.7499,14.3925,-304.9726,72.3217,-38.5875,-304.1401,88.0638,72.96,-5.5425,13.31,-155.13,-311.0551,52.5261,-3.81,0.27,-75.6008,-10.2225,-10.6275,24.2484,15.195,-3.975,27.467,-37.905,4.7325,33.3355,-32.79,0.375,15.9115,-26.5125,0.36,0.0726,-31.515,-2.205,4.235,-20.9925,-1.965,40.3898,1.4175,36.255,-20.2312,-52.2225,20.9775,-8.8814,-10.0875,2.325,-72.8662
1752755357.419865,0.3808004856109619,1.1436693668365479,-0.04242068529129028,1,-50.3475,-1.3575,-6.3888,4.095,-2.085,-35.5498,119.7225,-1.1925,-12.0637,9.015,-15.6,-98.1673,-76.095,-3.045,30.855,137.6025,-5.4375,-21.6348,78.7125,-4.0275,-76.1453,-78.9825,-2.205,-42.2774,-231.6825,76.5,-14.2659,14.3925,-232.9725,41.3457,-17.2875,-299.19,95.8078,25.56,-5.3925,71.148,-126.63,-307.7551,83.2601,-5.61,-4.53,15.3912,9.1275,-19.6275,16.5044,-7.905,6.075,-80.949,24.495,-4.7175,33.3355,-32.34,0.975,0.4235,-25.9125,-2.04,-60.4274,16.485,2.595,-73.205,46.2075,-1.815,26.8378,-3.6825,17.355,10.7448,-51.7725,-0.0225,22.0946,13.3125,-0.975,-68.9942
1752755357.7836032,0.39838552474975586,1.1470823287963867,-0.08548623323440552,1,-43.1475,-1.3575,56.5312,138.495,0.315,38.2602,-29.0775,-1.1925,-10.1277,50.415,-17.7,11.2167,-76.095,-4.395,-34.969,137.9025,-0.3375,-21.6348,150.7125,-4.0275,-10.0793,-60.9825,-0.255,-46.1494,-226.8825,-3.9,20.0981,15.2925,-309.7726,-18.6703,-36.1875,-280.7401,57.0878,-3.69,-2.8425,13.068,-154.23,-312.5551,21.3081,-8.61,-4.53,-46.5608,-10.2225,-20.2275,14.0844,-8.205,-3.975,11.979,-37.905,-3.0675,35.2715,30.06,-1.575,50.7595,11.8875,-2.04,43.1486,-30.765,-2.505,-73.205,36.6075,-1.365,58.5398,-3.0825,17.055,41.7208,-49.6725,-445.2225,-7.9134,-10.3875,-3.375,-68.7522
1752755358.1484003,0.41867226362228394,1.1479740142822266,-0.14270323514938354,1,-50.3475,56.8425,67.1792,-4.905,67.665,41.8902,-33.8775,-0.4425,-75.9517,54.015,360.6,-5.2393,-76.095,-3.795,-42.713,140.0025,-5.4375,-20.6668,150.7125,34.5225,-14.1933,-80.1825,-0.255,47.0206,-230.4825,74.4,62.6901,-4.8075,-304.9726,-18.4283,-19.6875,-307.1401,57.0878,34.56,32.8575,32.428,-145.83,-245.355,7.7561,1.14,-4.53,-77.5368,-5.4225,27.7725,13.6004,15.195,-3.975,11.979,11.895,-436.8675,35.2715,-34.74,-386.025,80.0415,11.8875,-386.04,32.0166,6.885,-385.305,-73.205,22.8075,-385.965,87.8218,34.7175,17.055,57.9348,-41.5725,-387.3225,-5.0094,-5.5875,-0.975,-10.9142
1752755358.5117366,0.43383902311325073,1.1471699476242065,-0.19329023361206055,1,31.5525,41.8425,-21.8768,4.095,305.115,53.5062,62.7225,57.9075,-13.9997,12.465,348.9,5.8927,1.005,0.405,-50.457,-10.5975,301.7625,-46.8028,-2.8875,-2.8275,-14.1933,-76.5825,71.745,15.8026,-224.4825,-1.5,78.1781,-2.1075,-308.5726,-20.6063,-0.4875,-309.5401,11.1078,15.36,71.8575,11.132,-145.83,-293.3551,52.2841,-8.61,-4.53,-15.5848,-0.6225,-20.2275,12.6324,-4.005,8.625,-2.299,1.095,-465.6675,-28.6165,-34.74,-453.225,46.8875,11.8875,2.76,1.0406,16.485,-2.505,5.203,19.8075,-461.565,1.6698,35.9175,-364.545,61.0808,-42.4725,-3.3225,24.0306,-10.3875,3.225,21.9978
1752755358.8753204,0.45491915941238403,1.148711085319519,-0.24035221338272095,1,-55.1475,-1.3575,-6.3888,8.895,-2.085,53.5062,63.3225,-3.4425,16.9763,-4.935,-25.2,-98.1673,1.905,370.005,-2.541,-13.5975,340.1625,-50.4328,16.3125,-4.0275,1.2947,-79.5825,-2.205,47.9886,-221.4825,-3.9,85.9221,-4.2075,-261.7726,42.3137,-29.2875,-309.5401,11.5918,-1.44,4.6575,40.172,-155.43,-307.7551,-9.6679,-8.61,5.07,-42.4468,-10.2225,-1.0275,-17.8596,-8.205,-1.275,-18.513,0.645,-1.2675,-20.8725,-34.74,-0.825,77.8635,-16.9125,-381.24,-27.0314,-30.615,2.895,-9.317,32.4075,-1.965,55.8778,10.7175,17.355,41.7208,-52.2225,-1.2225,-8.8814,-7.9875,1.425,21.9978
1752755359.2391417,0.4606468379497528,1.1479687690734863,-0.2767268419265747,1,31.2525,8.2425,-4.4528,4.095,-2.085,49.8762,48.9225,-3.5925,0.0363,-24.735,-14.1,3.4727,10.305,-4.245,-2.541,-15.9975,-5.4375,-21.6348,-2.8875,-3.7275,-14.1933,-76.5825,-2.355,-45.9074,-230.7825,5.7,-12.5719,-0.0075,-309.7726,49.0897,-38.8875,-309.5401,-0.9922,10.56,-5.5425,33.396,-155.13,-312.5551,-5.3119,-8.61,-4.23,-71.7288,-0.6225,-7.9275,-0.9196,-8.805,-3.375,-15.851,0.645,-4.8675,64.3115,-24.54,-1.875,51.2435,-25.9125,-0.54,0.0726,-12.315,-2.505,-11.253,17.4075,-0.765,86.8538,-3.6825,17.655,-16.3592,-13.8225,10.9275,-8.8814,-10.3875,-3.075,-7.0422
1752755359.6008356,0.45123785734176636,1.1460998058319092,-0.30283018946647644,1,-54.9975,2.2425,-6.3888,-14.205,-2.085,38.0182,42.9225,-2.9925,-13.9997,-21.735,-11.1,-25.3253,0.705,1.605,-3.751,-15.9975,4.1625,-13.6488,-2.8875,-1.3275,-13.4673,-80.1825,-1.455,19.6746,-229.1325,-2.55,-13.7819,-2.4075,-304.9726,74.2577,-38.8875,-304.7401,-4.8642,-1.44,-4.3425,24.684,-154.23,-310.1551,21.3081,-8.61,-4.53,-10.5028,-10.2225,-17.5275,13.6004,-6.405,0.825,-18.997,-32.805,-0.0675,64.3115,-34.14,8.775,-15.0645,-26.2125,7.71,11.9306,-31.215,-2.505,19.723,17.4075,-1.815,59.7498,44.3175,17.655,-19.2632,-13.8225,-3.1725,-7.9134,-0.7875,-3.375,21.0298
1752755359.9640222,0.42506080865859985,1.1461260318756104,-0.28051823377609253,1,-54.9975,-1.2075,-2.5168,-14.505,3.015,54.4742,43.0725,-3.5925,-13.9997,-26.535,-15.3,0.5687,0.705,-3.495,-3.993,-15.9975,-0.6375,-21.6348,6.8625,5.5725,-6.4493,-70.5825,-2.655,46.7786,-230.4825,10.5,-7.0059,9.5925,-308.5726,49.0897,-36.4875,-302.19,57.0878,0.96,13.6575,57.596,-155.43,-311.9551,22.2761,-8.61,-4.23,-15.5848,-1.8225,-10.6275,12.6324,-8.805,-2.175,15.851,-37.905,-4.8675,-26.6805,-34.74,2.775,0.4235,-7.0125,7.56,2.0086,-11.115,-2.505,-11.011,22.3575,2.985,56.8458,-3.6825,26.655,-18.2952,-13.9725,7.1775,-8.8814,-10.3875,-2.175,-10.9142
1752755360.328206,0.40237748622894287,1.1442384719848633,-0.2246282696723938,1,-55.1475,1.0425,-1.3068,-13.905,0.315,-39.4218,54.9225,-2.9925,-13.2737,-25.335,-24.9,-3.3033,20.205,-1.395,-0.121,-15.9975,-5.4375,-21.6348,3.1125,-3.7275,-13.2253,-80.1825,-2.355,50.6506,-230.4825,0.9,-8.9419,-4.2075,-304.9726,73.2897,-38.8875,-302.34,57.0878,0.96,52.0575,55.66,-155.28,-312.5551,85.4381,-8.61,-4.23,-15.5848,-10.2225,-1.0275,12.6324,-8.055,-3.975,-11.253,10.395,-2.4675,-28.6165,-29.94,-2.025,-12.1605,-21.7125,2.76,0.0726,-31.515,7.095,-11.253,-11.3925,-539.2651,69.4298,-3.6825,-354.945,42.6888,-47.5725,-464.4225,8.5426,-10.2375,-3.375,-10.9142
1752755360.691211,0.37268173694610596,1.1461997032165527,-0.13913649320602417,1,21.6525,-1.0575,-37.3648,-15.105,-0.135,57.3782,62.1225,-3.5925,5.3603,-4.185,-25.2,14.1207,19.905,307.155,-19.481,-15.9975,321.5625,-15.3428,-2.8875,58.6725,-14.1933,-60.9825,-2.655,52.5866,-222.0825,6.3,82.5341,-4.8075,-271.3726,-18.6703,-29.2875,-309.5401,58.0558,-3.84,4.8075,56.87,-155.43,-310.1551,21.3081,-2.61,-4.53,-13.1648,-10.2225,-20.2275,12.6324,15.495,-1.425,11.979,-25.155,-2.1675,-28.6165,13.41,-2.025,48.3395,12.4875,3.36,23.5466,-12.315,-2.505,19.723,-20.9925,-1.815,56.3618,35.3175,17.055,57.2088,-52.3725,-3.6225,-8.3974,-5.5875,-2.925,-72.8662
1752755361.0546134,0.3463209867477417,1.1433384418487549,-0.07586193084716797,1,42.0525,-0.1575,55.5632,4.095,0.315,-35.5498,62.2725,-3.5925,1.4883,-7.035,-25.5,12.1847,1.905,-1.395,-49.973,-15.8475,-5.4375,-83.1028,6.7125,-4.0275,-14.1933,-70.5825,-2.355,46.7786,-231.6825,6.9,58.8181,-4.8075,-304.9726,12.3057,-38.8875,-309.5401,26.5958,15.36,-5.5425,55.66,-155.43,-312.5551,21.3081,-8.61,-4.53,-15.5848,-10.0725,-19.6275,14.8104,10.395,5.625,-80.949,29.445,-0.0675,33.8195,-34.44,-2.025,50.7595,-26.5125,-2.04,0.0726,26.085,-2.355,35.211,-17.9925,-1.515,2.1538,2.3175,17.055,26.2328,-51.7725,-384.9225,22.0946,-9.1875,6.225,-72.8662
1752755361.4180548,0.33163177967071533,1.136759877204895,-0.045314133167266846,1,-53.9475,-1.0575,28.4592,4.095,-2.085,54.2322,120.3225,-1.1925,1.4883,50.265,-25.5,16.0567,-66.495,-4.395,-65.461,3.8025,-5.1375,-74.6328,25.9125,5.5725,-74.9353,-51.3825,-2.355,47.7466,-208.8825,72.9,82.2921,-3.6075,-309.4726,-20.1223,-33.7875,-299.94,57.0878,25.11,71.8575,55.66,-136.23,-312.5551,67.7721,0.24,-4.53,15.8752,8.9775,-20.2275,12.6324,19.995,-1.575,-80.949,4.095,9.6825,37.4495,-34.59,-2.025,6.2315,31.0875,2.76,19.4326,45.285,7.095,-72.237,-20.3925,2.835,26.3538,22.8675,17.055,-20.2312,14.8275,-3.6225,10.4786,13.6125,-3.225,-68.2682
1752755361.7808764,0.3254281282424927,1.1206916570663452,-0.018552839756011963,1,-35.9475,-1.3575,-2.5168,-15.105,3.315,-32.6458,-33.7275,6.0075,-10.1277,-3.735,-24.3,-5.2393,-56.895,-4.245,-3.993,65.6025,-3.0375,-79.7148,150.7125,-3.8775,17.0247,-56.1825,-2.655,31.7746,-226.8825,-3.9,47.2021,-3.6075,-309.7726,-20.1223,-38.7375,-304.59,57.0878,-3.84,71.5575,24.684,-136.23,-286.1551,63.9001,-8.61,-2.13,16.3592,10.3275,-20.0775,14.5684,5.595,-3.975,11.979,-37.605,-4.8675,-28.6165,3.81,-1.425,-15.0645,-26.5125,-0.84,10.7206,-30.315,-2.505,23.595,57.0075,5.235,-4.1382,-3.6825,27.855,11.7128,31.6275,-2.4225,-8.3974,-10.3875,-3.375,27.8058
1752755362.1449735,0.3212653398513794,1.129919171333313,0.003153383731842041,1,-39.2475,3.4425,56.0472,138.495,17.115,-8.4458,-19.3275,-3.1425,-13.9997,50.415,-24.9,-5.2393,-76.095,-4.395,-50.457,60.8025,-0.6375,-48.2548,16.4625,-3.8775,-6.4493,-69.9825,-2.655,15.8026,-231.6825,-1.5,-14.5079,-4.8075,-232.9725,-12.6203,-38.2875,-308.34,57.3298,-2.64,71.2575,55.66,-153.63,-312.5551,22.2761,10.59,-2.13,-14.1328,-10.2225,-19.0275,16.9884,-4.005,-3.975,13.915,5.295,-4.2675,4.2955,-15.54,-1.875,-10.9505,-14.5125,-1.74,0.3146,6.885,-2.205,4.235,36.6075,17.235,-1.7182,-3.6825,31.455,-14.1812,-13.9725,-3.6225,-8.8814,-0.7875,-0.975,20.0618
1752755362.5077474,0.32165056467056274,1.135514259338379,0.004971623420715332,1,-54.8475,-0.1575,-6.3888,-13.905,7.665,-39.1798,-31.1775,-3.5925,21.8163,-23.985,-24.6,-2.5773,7.905,-4.395,-34.969,-15.9975,18.5625,-21.6348,2.2125,-4.0275,2.2627,-68.4825,-2.655,46.7786,-231.6825,73.2,-13.7819,-4.5075,-309.7726,72.3217,-29.2875,-308.34,57.0878,5.76,16.0575,24.684,-155.43,-292.7551,-9.6679,-3.81,-4.53,-15.5848,-10.0725,-20.2275,12.6324,-8.805,-3.975,11.979,0.495,-4.5675,-28.6165,-34.74,17.775,0.4235,-23.9625,-2.04,31.0486,-12.165,-2.505,-11.253,42.6075,-1.965,-5.1062,-0.6825,19.455,-19.2632,-13.6725,-1.2225,6.6066,-10.3875,-2.625,-7.0422
1752755362.8710325,0.321736216545105,1.1296470165252686,0.0023749470710754395,1,-50.3475,-0.3075,-6.3888,-15.105,7.515,53.5062,-33.8775,8.7075,1.4883,-18.585,-11.1,4.4407,15.105,-4.395,-62.073,-15.9975,-5.4375,-48.7388,11.5125,-4.0275,-2.5773,-80.0325,-2.655,46.7786,-231.6825,0.9,-12.8139,-4.3575,-308.5726,41.3457,-38.8875,-306.84,-4.3802,-3.84,71.2575,56.628,-155.43,-291.5551,21.5501,-5.76,-4.38,-9.7768,-9.6225,56.7225,12.8744,-5.205,-3.975,-14.157,0.495,-4.8675,-28.6165,-13.14,-2.025,2.8435,11.8875,-0.84,26.2086,-8.715,4.695,19.965,22.2075,17.235,-6.0742,-3.6825,27.405,-16.3592,-11.5725,-3.6225,-8.8814,-10.3875,-3.375,-7.0422
1752755363.2341387,0.32587194442749023,1.132461667060852,-0.0177001953125,1,-55.1475,-0.1575,24.8292,-5.505,2.715,-39.4218,47.8725,-1.1925,-13.7577,-26.535,-13.2,-5.2393,1.605,11.205,-50.457,-15.9975,-5.4375,-36.8808,45.1125,-4.0275,-14.1933,-79.5825,16.545,49.6826,-231.0825,73.65,80.5981,6.5925,-290.5726,57.0757,-38.8875,-309.5401,26.1118,5.76,17.2575,24.684,-155.13,-311.2051,21.3081,-5.91,10.47,-12.6808,-8.8725,0.1725,14.5684,6.045,0.825,-18.755,5.595,-4.2675,2.3595,-29.94,0.375,-6.3525,-2.2125,-0.84,1.5246,-12.315,-2.505,-11.253,36.6075,-1.365,-5.5902,-2.4825,17.055,-19.9892,-13.9725,11.9775,-8.8814,-10.0875,-2.775,-10.9142
1752755363.5974295,0.3375929594039917,1.1302926540374756,-0.05832630395889282,1,-35.9475,14.5425,-21.8768,-15.105,9.915,-38.6958,42.9225,-3.5925,16.9763,-13.335,-13.5,1.7787,0.705,-4.095,-34.969,-15.9975,-3.0375,-50.6748,6.8625,-4.0275,16.7827,-80.1825,17.145,-46.1494,-226.8825,0.9,78.1781,0.2925,-299.5726,45.2177,-38.8875,-309.5401,64.8318,-1.44,77.5575,56.628,-153.63,-293.3551,-9.6679,-8.61,-4.53,-15.3428,-7.6725,56.5725,-14.4716,10.395,-3.975,11.979,2.295,-4.8675,4.0535,-30.54,-1.425,-11.1925,-7.3125,3.96,7.8166,-30.315,-2.355,20.691,17.4075,-1.965,-6.0742,1.8675,18.255,10.7448,-13.9725,1.6275,6.6066,-10.3875,-3.375,3.6058
1752755363.9596908,0.35366368293762207,1.1292855739593506,-0.1051216721534729,1,-53.9475,-1.3575,-29.6208,65.295,-2.085,-7.9618,-33.1275,1.2075,16.9763,-11.535,-24.0,-3.0613,0.705,-4.395,28.919,-15.6975,-5.4375,-52.3688,-2.2875,-2.8275,-9.8373,-80.1825,-1.455,48.7146,-222.0825,-3.9,78.1781,-4.8075,-231.7725,72.3217,-38.8875,-308.34,57.0878,-3.84,13.6575,60.016,-150.63,-234.555,-5.7959,-3.51,33.87,-15.3428,-7.8225,56.5725,14.0844,-8.655,4.425,-11.253,-18.705,14.3325,-17.0005,-28.74,-0.675,0.4235,-6.5625,17.31,1.5246,-25.515,-1.755,27.467,57.0075,0.435,86.8538,63.5175,17.055,-19.0212,24.4275,1.1775,-1.1374,-5.5875,-2.625,-10.9142
1752755364.3234036,0.37088096141815186,1.1289916038513184,-0.1551784873008728,1,-54.8475,3.7425,57.4992,71.295,-2.085,-4.5738,-33.2775,-3.5925,17.9443,-25.935,-25.5,-4.2713,-76.095,-4.395,-3.025,60.8025,-5.4375,10.3092,0.1125,0.1725,18.9607,-77.7825,0.345,46.7786,-226.8825,-3.9,16.2261,-4.8075,-232.6725,14.2417,39.2625,-309.2401,65.3158,-3.24,85.6575,24.684,-154.83,-232.755,-9.6679,-5.01,-4.53,-9.7768,-9.9225,-17.2275,12.6324,67.995,-3.525,-17.061,-37.305,-4.5675,64.3115,-22.74,0.375,-7.0785,-25.1625,-1.44,0.0726,-12.315,-2.355,28.435,57.1575,-1.965,9.8978,73.5675,24.255,-18.2952,24.7275,-3.6225,-7.9134,66.4125,-3.225,20.0618
1752755364.6862352,0.4008678197860718,1.127769947052002,-0.21516293287277222,1,-55.1475,17.8425,24.5872,-3.105,-0.885,-35.5498,-29.0775,-1.1925,-75.9517,-26.535,-24.9,2.0207,-75.495,-1.995,-34.969,-15.9975,2.3625,-83.5868,73.9125,-4.0275,32.2707,-79.5825,-0.255,50.6506,-222.0825,83.1,16.9521,-4.8075,-232.9725,43.2817,-28.0875,-309.3901,88.3058,0.96,80.8575,55.66,-154.83,-311.3551,-4.3439,-3.81,81.87,15.3912,-4.2225,56.5725,13.8424,-6.255,0.825,11.979,-36.105,-4.8675,3.3275,13.26,-1.875,-7.3205,12.1875,17.76,-61.3954,-2.715,-2.505,-72.963,27.0075,-1.965,55.8778,73.1175,24.555,-17.8112,5.2275,1.1775,-4.7674,-10.0875,-0.975,21.0298
1752755365.0503051,0.41906654834747314,1.1273459196090698,-0.257135272026062,1,41.1525,-1.3575,41.0432,138.495,7.815,-38.4538,-28.7775,-3.2925,19.1543,-7.035,-25.35,16.0567,8.055,-1.995,37.147,-15.9975,-4.8375,-74.8748,150.7125,15.1725,32.2707,-80.1825,2.145,46.7786,-231.6825,-1.5,78.1781,16.1925,-300.1726,-20.1223,-14.2875,-309.2401,57.0878,72.96,73.0575,55.66,-155.43,-312.5551,54.2201,13.29,-4.53,-77.5368,-10.2225,56.5725,28.1204,-6.705,-3.975,-80.465,-37.305,-4.8675,33.3355,-34.14,-2.025,24.1395,26.4375,0.36,31.2906,-31.515,2.295,-73.205,-20.3925,-1.965,29.7418,-2.1825,17.055,17.0368,-49.9725,-3.6225,7.8166,-3.1875,-3.375,23.9338
1752755365.4132524,0.4501167833805084,1.1278071403503418,-0.25175929069519043,1,-52.7475,-1.3575,24.5872,-13.905,3.465,-35.5498,-24.2775,-3.5925,22.3003,50.415,-6.0,-96.9573,1.005,-4.395,34.727,137.6025,10.4625,-83.5868,16.7625,-2.8275,19.6867,-80.1825,-2.655,48.7146,-208.8825,-3.9,78.1781,-4.8075,-299.8726,-20.6063,-36.1875,-309.5401,61.6858,20.46,71.2575,55.66,-155.13,-307.4551,22.2761,-8.61,5.07,-77.5368,-10.2225,56.5725,13.1164,67.995,-3.975,-15.125,-31.905,-4.7175,64.3115,-34.14,-0.225,80.7675,42.6375,-2.04,46.5366,-25.515,1.395,19.723,-18.5925,-1.965,-4.1382,-1.2825,17.055,-20.2312,-49.6725,-3.3225,6.6066,-7.3875,-2.625,21.0298
1752755365.7766979,0.45107078552246094,1.1286756992340088,-0.20574116706848145,1,-54.9975,17.8425,41.2852,138.495,-2.085,-37.2438,119.7225,-1.1925,19.8803,55.215,-5.7,17.9927,-74.595,-4.395,-65.945,142.4025,-3.0375,-66.1628,169.9125,-3.4275,-75.6613,-79.5825,-2.655,50.6506,-152.4824,-3.9,78.1781,-4.5075,-303.6226,-20.1223,-26.8875,-309.2401,57.0878,72.96,0.1575,55.66,-154.23,-311.8051,21.3081,-3.81,-4.53,-69.7928,-10.2225,57.1725,43.6084,1.095,-1.575,23.595,-37.905,-4.2675,80.0415,-34.44,-2.025,-12.8865,-25.3125,-2.04,50.4086,-31.515,7.395,38.357,-19.7925,0.435,-5.5902,-3.6825,17.205,-20.2312,-52.3725,-3.6225,-5.0094,8.8125,-3.075,23.9338
