timestamp,patch1_area_id,patch2_area_id,patch1_inference_enabled,patch2_inference_enabled,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754655575.6373692,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14736849069595337,1.0109667778015137,0.008602604269981384,88.34641782811725,-44.23638749644333,1.2318474130796293,0.6484151226829348,-0.263097714922103,0.26949673755595616,0.661595666931688,-230.0,-149.2,-11.31,-348.2,23.6,273.9,115.6,-35.0,424.1,75.6,27.0,11.63,-150.8,-33.6,131.14,-184.0,94.2,120.8,49.8,203.2,155.36,124.8,86.0,-61.05,-159.0,-324.0,349.49,49.0,-17.6,126.94,44.2,70.0,-38.44,-34.0,86.4,-54.59,-178.6,111.6,719.0,179.4,96.6,198.65,21.4,78.4,-63.63,-44.2,69.0,-69.77,-168.6,311.8,183.46,36.6,200.8,-4.2,-26.0,76.2,-45.54,-82.4,15.0,-63.95,-96.6,156.8,-39.08,-47.8,98.4,-44.25,-22.4,54.4,-73.32,-36.4,59.2,-64.92
1754655580.7197413,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14720487594604492,1.0110677480697632,0.008645907044410706,88.31646066246766,-44.2521369725926,1.2094292272875233,0.6481555755277508,-0.26338669984681273,0.26938678877978534,0.6617797858317539,-229.8,-150.0,-11.31,-348.4,24.0,274.23,115.8,-35.2,424.42,75.0,26.2,11.63,-151.0,-34.2,130.82,-183.8,94.4,120.8,49.6,203.0,155.69,125.0,86.2,-61.37,-159.8,-324.4,349.49,48.6,-18.0,126.62,44.0,70.0,-38.11,-33.8,87.0,-54.26,-178.4,111.6,719.32,179.2,96.4,198.32,21.2,78.2,-63.63,-43.2,68.6,-70.41,-168.4,311.8,183.14,36.6,201.0,-4.85,-25.8,75.8,-44.57,-82.8,15.2,-64.28,-96.6,156.8,-38.76,-48.0,99.2,-44.57,-22.2,54.2,-73.0,-36.6,59.2,-64.6
1754655585.7932227,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14707720279693604,1.0112477540969849,0.008665397763252258,88.32101144214408,-44.258608233973966,1.2351234375687374,0.6482264832250502,-0.26326833975539976,0.2695819257853137,0.6616779714678416,-230.4,-149.8,-11.63,-348.0,23.6,274.23,115.6,-35.4,424.75,75.6,26.4,11.95,-151.6,-33.8,130.82,-183.8,94.0,120.48,50.0,202.4,155.36,124.8,85.6,-60.72,-159.4,-324.6,349.81,48.8,-17.2,126.94,44.0,70.0,-39.08,-34.0,86.8,-54.59,-178.2,111.6,719.32,179.4,96.0,198.0,21.4,78.4,-63.63,-43.4,68.8,-69.77,-168.2,311.6,183.46,36.0,201.2,-4.52,-25.6,76.4,-45.22,-83.0,15.4,-64.6,-96.8,157.2,-39.73,-47.8,98.4,-44.57,-22.2,54.2,-73.0,-36.2,58.8,-63.63
1754655590.8826618,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14731544256210327,1.011006474494934,0.008661583065986633,88.26933397095195,-44.21890930333767,1.26813967512383,0.648092131173496,-0.26297184204978935,0.26943144883529185,0.6619886631840028,-230.0,-149.4,-11.63,-348.2,23.6,273.58,115.6,-35.0,424.42,75.6,26.2,10.98,-151.2,-34.4,130.82,-184.4,94.2,120.16,49.6,202.8,155.04,125.2,86.2,-61.37,-159.4,-324.0,349.49,48.6,-17.6,127.59,44.0,70.4,-39.41,-33.8,86.4,-54.59,-178.8,111.6,718.68,179.2,96.2,198.0,21.6,79.0,-63.31,-43.2,68.8,-69.77,-168.8,312.0,182.82,36.4,201.0,-4.52,-25.6,76.6,-45.22,-82.6,15.2,-64.6,-97.4,156.8,-39.08,-48.0,99.2,-44.9,-22.2,54.6,-73.0,-37.0,59.2,-64.92
1754655599.0307052,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008044064044952393,1.011155605316162,0.007388368248939514,88.29722131060394,-44.25543847497832,1.9306890374163805,0.6496824571017445,-0.25936709186064044,0.27352171256950597,0.6601721101116905,-229.6,-149.6,-11.63,-348.6,23.6,272.93,115.8,-35.4,424.75,75.2,26.0,11.31,-150.8,-33.8,130.82,-184.4,94.0,120.8,49.4,203.2,155.69,124.8,86.0,-61.69,-159.6,-324.2,349.81,48.6,-17.2,126.29,44.0,70.2,-38.44,-33.8,86.4,-54.59,-179.2,111.8,718.68,179.2,96.8,198.0,20.6,78.8,-62.99,-43.6,68.8,-69.77,-168.4,311.6,183.14,36.4,201.2,-3.88,-25.8,76.2,-44.9,-82.8,15.2,-63.95,-96.4,156.6,-39.73,-48.0,99.0,-45.22,-22.2,54.4,-73.0,-36.0,58.2,-64.6
1754655601.0263803,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007769584655761719,1.0102819204330444,0.007306531071662903,88.052044751842,-44.293324452873215,1.8791184828307634,0.6480684700313825,-0.26046502100015617,0.27287974104221036,0.6615903556904658,-226.2,-147.0,-13.89,-346.0,-9.2,122.74,-10.2,-74.2,-33.59,-59.4,7.0,-44.25,-129.2,-62.6,109.17,-91.4,-114.6,-3.55,-31.2,-127.8,-21.64,54.8,-32.0,-79.78,-199.2,-414.2,346.9,-86.8,-271.8,273.26,92.0,-258.8,222.87,47.8,-30.0,-15.18,-271.4,96.6,738.38,-57.4,96.0,500.97,168.2,97.4,456.4,117.4,64.4,6.14,-229.8,340.8,185.73,-69.4,336.2,95.61,32.6,264.6,121.13,5.4,75.0,-34.88,-122.6,182.2,-47.48,-78.0,166.2,-38.76,-12.8,139.8,-60.4,-4.0,100.2,-68.48
1754655606.1174464,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796443223953247,1.0100536346435547,0.0072046369314193726,88.03433970086449,-44.26427598929526,1.856348557213068,0.6479780758532504,-0.2604660092315283,0.27254594569336765,0.6618160279112342,-144.4,-171.6,-36.82,-119.6,-18.6,-50.07,-42.6,-56.2,-52.65,-58.4,4.8,-47.16,-130.0,-63.6,106.59,-91.4,-114.8,-4.52,-31.8,-127.8,-21.96,55.2,-32.2,-80.43,-199.4,-414.0,347.55,-87.4,-272.2,273.26,91.6,-258.6,222.87,47.8,-30.0,-14.54,-271.2,97.0,738.38,-57.6,96.0,501.3,168.2,97.2,456.08,116.4,64.6,6.14,-230.2,340.2,186.37,-69.4,336.6,94.96,32.4,264.0,121.45,5.4,75.0,-35.21,-122.8,182.0,-47.48,-78.4,165.8,-37.79,-12.4,140.0,-60.08,-3.6,99.8,-67.83
1754655611.1927779,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007879495620727539,1.0102742910385132,0.007192984223365784,88.02539100421274,-44.23781509483574,1.8306013891850634,0.6479258453293785,-0.2604781090194213,0.2722293327061308,0.6619927407670553,-144.2,-171.2,-36.5,-119.6,-19.0,-48.77,-42.6,-56.0,-51.36,-58.4,5.2,-46.51,-130.6,-63.4,106.27,-91.4,-114.8,-4.2,-31.4,-127.4,-21.64,55.2,-32.4,-80.75,-198.8,-414.2,347.55,-87.2,-272.0,272.93,92.4,-258.2,223.52,48.2,-29.8,-14.21,-271.4,97.0,739.02,-58.0,96.4,501.3,168.2,97.4,455.75,117.6,64.4,7.11,-229.8,339.8,185.73,-68.8,336.8,95.29,32.0,264.2,121.77,5.4,75.6,-35.53,-122.0,182.0,-48.13,-78.2,165.8,-37.79,-12.6,140.2,-60.08,-3.8,100.2,-67.51
1754655616.2692723,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00793302059173584,1.0100572109222412,0.007172003388404846,88.07566809949955,-44.26481746604544,1.8790186037147507,0.648267061974915,-0.26024263153665506,0.27277378999195107,0.6615270012815004,-144.4,-171.4,-36.5,-119.8,-19.2,-48.45,-42.2,-56.2,-52.65,-58.2,4.6,-45.54,-130.4,-63.6,105.94,-91.6,-114.6,-3.88,-31.2,-127.8,-21.96,55.2,-32.4,-80.1,-199.0,-414.0,347.23,-87.0,-272.0,272.93,92.4,-258.4,223.52,48.4,-30.0,-14.86,-271.4,97.0,738.38,-57.4,96.0,500.97,168.2,97.4,455.11,117.0,64.6,6.46,-230.2,340.2,186.05,-69.8,337.0,95.61,32.4,264.2,121.45,5.6,75.4,-35.21,-122.6,182.0,-47.8,-78.2,165.6,-37.79,-12.6,139.8,-60.72,-3.8,99.8,-67.83
1754655621.3412523,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007952570915222168,1.0100821256637573,0.007196381688117981,88.09366083267972,-44.236150545896685,1.8589977256266002,0.6483882559001181,-0.2601454625780015,0.2725391021102342,0.6615431730901273,-144.2,-171.0,-36.18,-119.6,-18.8,-48.45,-42.2,-56.6,-51.68,-58.6,4.8,-46.19,-130.4,-63.8,106.91,-90.8,-114.6,-3.88,-31.6,-128.0,-21.32,55.6,-32.4,-80.1,-199.4,-414.4,347.23,-87.0,-271.8,273.26,92.4,-258.6,222.87,48.4,-29.4,-14.21,-271.2,97.2,738.38,-58.0,96.0,501.62,168.2,97.2,455.43,117.2,64.6,6.78,-230.2,340.0,186.05,-69.6,336.8,95.29,32.0,264.6,121.45,5.4,75.0,-34.88,-122.2,182.2,-46.84,-78.4,165.4,-37.47,-12.6,140.2,-60.72,-3.6,100.0,-67.83
1754655626.4154093,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007910728454589844,1.0083897113800049,0.007380738854408264,88.40980397587805,-44.27776830518617,1.3721621882741575,0.6490105092297219,-0.26239489816328665,0.270683769469502,0.6608059290189113,-144.0,-172.6,-38.76,-120.4,-18.0,-51.03,-41.8,-56.0,-52.0,-58.0,4.8,-45.87,-130.4,-63.6,106.59,-91.6,-114.4,-6.14,-32.8,-126.6,-21.32,55.2,-31.0,-79.46,-208.8,-382.2,378.23,-80.8,-327.4,240.96,87.4,-263.2,224.81,47.8,-29.4,-15.18,-275.2,106.4,762.6,-49.8,94.4,507.43,171.6,93.2,468.35,118.4,63.4,6.46,-230.8,352.4,188.63,-66.6,343.6,94.32,35.0,269.8,122.09,7.0,75.4,-35.85,-122.6,184.8,-50.07,-77.8,168.0,-41.34,-11.4,141.0,-62.66,-3.4,100.0,-68.48
1754655631.4903128,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00754469633102417,1.0080571174621582,0.007230579853057861,88.450716905727,-44.223840232446946,1.1726979690933017,0.6489092625685017,-0.26311429435860784,0.2693244558881873,0.6611746265213152,-119.8,-115.2,-55.88,-96.4,-64.0,-61.37,-54.8,-112.4,-54.91,-106.8,-9.8,-39.41,-161.6,-188.6,12.6,-65.2,-181.0,-25.52,-24.8,-149.2,-27.13,44.4,9.4,-93.99,-245.6,-393.2,399.23,-49.4,-284.4,284.89,109.2,-287.4,233.85,51.8,-61.8,-26.81,-284.6,117.0,805.89,-52.6,107.4,522.61,191.8,101.2,494.84,126.8,60.8,4.2,-232.0,365.8,189.92,-66.6,353.8,93.02,39.4,279.0,123.06,9.6,76.6,-37.79,-122.0,187.2,-51.68,-77.6,169.8,-42.96,-11.4,142.2,-63.31,-2.6,99.8,-69.77
1754655636.5682485,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007240891456604004,1.0083674192428589,0.0071744173765182495,88.57264986646884,-44.20312199976517,1.0321988004092848,0.6493361264769476,-0.26350351495279056,0.26867770969778765,0.6608636026591643,-122.4,-113.6,-56.53,-99.0,-57.8,-62.66,-43.0,-93.2,-57.17,-85.6,-49.6,-29.39,-161.8,-188.8,12.6,-66.0,-180.6,-25.84,-26.4,-151.6,-27.13,51.0,-4.2,-83.98,-246.2,-394.4,400.2,-49.4,-285.6,285.21,110.2,-288.0,234.5,55.2,-46.4,-129.85,-285.2,118.0,810.41,-52.4,107.8,523.26,195.4,99.2,497.74,127.2,33.2,-7.75,-232.2,366.4,189.92,-66.0,354.0,93.02,40.8,277.2,123.71,7.0,70.8,-37.79,-121.6,186.8,-52.0,-77.4,169.4,-42.64,-11.0,140.6,-63.31,-4.0,99.4,-68.15
1754655641.6528325,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00697171688079834,1.0084120035171509,0.007161170244216919,88.62963418454916,-44.20982234859514,0.9662104731330458,0.6494978762110379,-0.26378283440950845,0.26846600798737513,0.6606792229737234,-121.8,-113.2,-55.56,-98.2,-58.2,-62.99,-41.8,-93.0,-57.49,-82.2,-39.0,-43.28,-162.2,-188.8,12.27,-65.4,-180.2,-26.49,-28.0,-153.0,-28.1,46.2,-44.8,-82.37,-246.2,-395.0,400.2,-49.4,-285.6,284.24,106.4,-287.0,234.82,51.2,-38.0,-18.09,-285.8,118.0,811.05,-52.4,108.4,523.58,192.2,102.8,498.39,127.8,64.0,4.52,-232.4,366.6,189.6,-67.0,354.6,92.7,40.0,280.6,124.03,11.6,79.4,-38.11,-122.0,186.4,-52.0,-77.8,169.4,-42.96,-11.4,141.4,-63.31,2.2,104.0,-69.44
1754655653.986174,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16060888767242432,1.009543538093567,0.01952432096004486,87.24832501245761,-59.021847409274486,2.0500788125271887,0.6066980614688529,-0.345778004865407,0.3510649693158832,0.6237854529896324,-122.0,-113.8,-55.88,-98.6,-58.2,-63.63,-42.4,-93.0,-58.46,-82.0,-38.2,-44.9,-161.6,-189.4,11.63,-66.2,-180.6,-26.81,-27.8,-153.2,-28.75,46.2,-45.4,-82.37,-246.8,-396.6,400.52,-49.8,-287.2,284.56,107.0,-289.2,234.82,51.6,-38.4,-19.06,-286.2,118.2,813.31,-53.4,108.6,524.88,192.8,102.2,500.0,127.0,62.8,3.55,-233.0,368.0,189.28,-66.6,355.2,92.38,39.2,280.4,123.06,10.4,77.8,-38.11,-122.0,186.6,-52.65,-77.8,169.8,-42.96,-11.2,142.0,-64.6,0.8,103.6,-70.09
1754655653.986174,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16060876846313477,1.009543776512146,0.01952335238456726,87.2482784467534,-59.021883350563876,2.050069137712556,0.6066976653942838,-0.345778412824336,0.35106497913570334,0.6237856146087519,-122.4,-113.2,-56.53,-99.0,-58.2,-63.63,-42.8,-93.0,-59.11,-81.4,-38.6,-44.57,-162.2,-189.4,11.63,-65.8,-181.4,-27.13,-28.2,-153.4,-28.42,45.6,-45.8,-83.01,-246.8,-396.6,400.84,-50.0,-286.6,284.56,106.2,-289.0,234.82,51.8,-39.0,-19.06,-287.2,118.4,813.64,-53.4,108.6,523.91,193.6,102.6,501.3,127.8,63.0,3.55,-233.2,368.8,191.22,-52.6,319.0,147.93,32.0,53.0,161.18,-11.8,-41.2,-23.26,-177.6,134.2,-5.17,-124.8,8.8,95.93,34.8,-103.0,117.25,49.6,-0.8,-49.42
1754655656.8903048,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16045695543289185,1.0092945098876953,0.019586578011512756,87.23290169022992,-59.015751925758046,2.104468852646495,0.6067956251451763,-0.34550346905502183,0.35128294421744316,0.6237199796180201,-108.0,-94.2,-48.77,-83.4,-18.8,-58.14,-50.0,-47.0,-51.36,-96.6,-10.6,-36.82,-122.0,-157.6,16.8,-19.4,-80.2,-50.71,-48.2,-26.2,-64.92,-0.4,13.4,-77.84,-162.4,-369.0,392.77,126.0,-131.8,106.27,21.4,-59.6,-71.38,-75.2,21.4,-57.17,-187.2,88.8,792.32,210.0,30.4,202.2,23.0,-2.0,-71.38,-46.4,16.6,-71.38,-196.6,288.2,185.4,19.2,107.6,5.49,-5.4,-27.8,-37.47,-56.0,-37.8,-66.22,-177.0,105.0,-37.47,-148.6,-93.6,76.87,74.2,-154.4,67.18,45.2,-0.8,-48.77
1754655661.9617503,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16032510995864868,1.0090230703353882,0.01951289176940918,87.18938460202114,-59.07275550009891,2.2852945330015637,0.6069406629305774,-0.34499608425544837,0.3524307852453738,0.6232120172110223,-107.8,-94.0,-48.77,-83.4,-18.4,-57.82,-49.8,-47.0,-51.68,-96.2,-10.8,-37.15,-122.2,-157.6,16.8,-19.2,-79.6,-50.39,-48.4,-26.0,-65.25,-0.6,12.8,-78.17,-162.0,-369.2,392.45,126.6,-131.8,105.94,21.6,-59.2,-71.38,-74.8,21.4,-57.17,-187.0,89.0,792.97,210.0,29.8,202.52,23.2,-1.8,-71.71,-46.4,17.4,-72.03,-196.8,288.4,186.37,19.4,107.4,4.2,-5.2,-28.0,-37.15,-56.4,-37.6,-66.54,-177.0,105.4,-37.47,-148.8,-93.8,75.91,74.0,-155.2,66.86,45.2,-1.0,-49.42
1754655667.0341249,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16046041250228882,1.0089621543884277,0.019498005509376526,87.26188643946156,-59.0163323198081,2.2489652212772637,0.6073867819024105,-0.3446521919753888,0.3521593538168498,0.6231210466035765,-108.0,-94.2,-49.1,-83.8,-19.0,-57.82,-49.8,-46.8,-52.0,-96.4,-11.2,-36.5,-122.4,-157.6,16.8,-19.2,-80.2,-50.39,-48.0,-25.8,-65.25,-0.4,13.4,-78.17,-162.2,-369.0,393.09,126.6,-132.2,106.59,21.6,-60.0,-71.06,-75.2,21.2,-57.17,-187.6,89.2,792.97,210.4,30.4,202.84,23.4,-2.2,-70.74,-46.2,16.8,-72.35,-196.8,289.0,186.05,19.2,107.4,4.52,-5.4,-28.0,-37.47,-56.6,-37.4,-65.89,-177.0,105.6,-37.15,-148.6,-93.4,75.91,74.2,-155.0,66.86,45.8,-1.0,-49.42
1754655672.1194797,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16024249792099,1.0091387033462524,0.019556492567062378,87.23678692404178,-59.04990850338448,2.220062806226564,0.6070673343353442,-0.34506896695357153,0.3521004910774427,0.6232349485961998,-108.0,-94.0,-48.77,-83.8,-18.6,-58.46,-49.8,-47.0,-51.68,-96.4,-11.0,-36.82,-121.8,-157.6,16.47,-18.8,-79.8,-50.39,-48.2,-26.0,-64.92,-0.2,12.6,-78.17,-162.6,-369.4,392.77,126.2,-131.8,106.27,22.0,-60.2,-70.74,-75.0,21.0,-57.17,-187.0,89.2,792.97,210.4,31.0,202.2,23.0,-1.2,-70.74,-46.4,17.0,-71.38,-196.6,288.8,185.4,18.8,107.6,4.52,-5.4,-28.2,-37.47,-56.2,-37.8,-66.22,-177.4,105.6,-37.47,-148.6,-94.2,76.23,74.0,-155.2,66.86,45.2,-0.6,-49.42
1754655677.195206,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16035562753677368,1.0091805458068848,0.01960355043411255,87.28428399511287,-59.03223161445729,2.169164782615462,0.6072229552510322,-0.345094610300556,0.3518751549924044,0.6231964264058731,-108.2,-94.0,-49.1,-83.8,-18.4,-57.82,-49.8,-47.2,-51.68,-96.6,-10.6,-36.18,-121.8,-157.8,16.8,-18.8,-79.6,-50.71,-48.2,-26.0,-65.25,-0.4,13.0,-78.17,-162.8,-369.8,393.09,126.4,-132.0,106.59,22.0,-59.8,-71.06,-74.6,21.4,-56.85,-187.4,88.8,793.61,210.4,30.4,201.55,23.0,-1.8,-70.41,-46.4,17.2,-71.71,-196.8,288.8,186.05,19.0,107.4,4.52,-5.6,-28.0,-36.82,-56.4,-37.6,-66.22,-177.2,106.0,-37.15,-149.0,-93.8,75.91,74.2,-155.2,66.22,45.8,-0.6,-49.42
1754655682.2681096,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16039282083511353,1.0090700387954712,0.019545570015907288,87.29631836107937,-59.04061352663445,2.25487805150463,0.6075223419696282,-0.34464982985611375,0.3524207983965865,0.6228423203209967,-108.0,-94.4,-49.1,-83.6,-18.8,-57.17,-49.8,-47.0,-52.0,-96.4,-10.4,-36.5,-122.4,-157.6,17.12,-18.8,-79.8,-50.39,-48.2,-26.4,-64.92,-0.4,13.4,-78.49,-162.4,-369.6,392.77,126.6,-132.0,106.27,22.2,-60.0,-71.06,-75.0,21.4,-56.85,-187.6,89.4,793.93,210.8,30.6,202.2,23.2,-1.8,-71.38,-46.4,17.4,-71.71,-196.6,289.0,186.37,19.2,108.0,5.17,-5.4,-27.8,-37.15,-56.4,-37.4,-66.54,-177.6,105.0,-37.47,-148.6,-94.0,75.58,74.2,-155.2,66.54,46.0,-0.4,-49.42
1754655687.344144,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16039931774139404,1.0090305805206299,0.019518688321113586,87.376445794152,-58.96885855290763,2.0036289138985466,0.6074072218362541,-0.34533774265675077,0.35092371304866665,0.6234186066546825,-108.0,-94.0,-49.42,-83.6,-18.4,-57.82,-50.0,-46.4,-52.0,-96.2,-10.4,-37.15,-127.6,-173.2,34.56,-6.0,-94.2,-14.21,-30.6,-25.4,-56.85,5.8,17.2,-79.46,-201.0,-301.8,494.84,166.0,-100.6,164.08,35.8,-43.2,-72.35,-74.8,29.4,-60.72,-205.6,211.6,636.63,192.4,107.4,183.14,18.2,20.4,-83.66,-51.4,24.2,-77.84,-186.6,245.8,72.35,-14.6,111.8,-42.96,-18.4,-22.0,-50.07,-61.8,-31.4,-68.8,-180.6,78.4,-61.69,-159.0,-91.4,72.35,75.8,-151.2,66.86,47.4,1.2,-49.42
1754655692.4234366,2.0,6.0,1.0,1.0,0.0008965730667114258,1.012886881828308,0.11071889102458954,89.72416514072998,-64.06110037962979,-0.28618453802763905,0.5970752586827541,-0.3774231487102795,0.3726234554868759,0.6018343737733045,-0.16026103496551514,1.0087155103683472,0.01942448318004608,87.17583633377784,-59.03732447206062,2.3571825043870023,0.6071843296629121,-0.34445997549586793,0.35259773133373956,0.62317675399745,-112.0,-95.6,-48.77,-84.2,-24.4,-57.17,-48.0,-50.0,-51.68,-95.8,-13.4,-36.5,-137.6,-117.8,-18.09,-26.4,-74.0,-50.71,-46.8,-26.4,-65.25,-0.8,13.4,-78.49,-171.0,-367.0,341.09,113.0,-144.8,97.87,21.0,-64.2,-70.74,-74.0,19.8,-57.49,-228.2,21.2,808.79,223.4,4.0,231.91,29.6,-6.4,-68.48,-44.4,15.8,-71.71,-220.6,303.6,232.56,38.0,118.2,31.33,2.6,-27.0,-35.21,-54.4,-38.0,-66.54,-183.0,118.6,-29.72,-143.4,-83.4,81.72,78.6,-152.6,67.83,47.4,-0.2,-49.74
1754655702.5529423,2.0,7.0,1.0,1.0,0.0064046382904052734,1.008396029472351,0.11027447879314423,88.09853360832972,-64.7405489025049,1.019878872555367,0.5906361866921451,-0.37956476968446257,0.37763124127672393,0.6037168344859445,0.15157651901245117,1.0089902877807617,-0.08724851906299591,89.830734219397,-14.084511608358373,0.6110711149185875,0.7011879601347035,-0.08308223149198792,0.09031058921256684,0.7023365979030549,-109.0,-88.4,-50.71,-86.2,-15.6,-58.46,-51.4,-46.4,-51.68,-97.0,-10.8,-37.15,-124.4,-142.4,4.2,-27.4,-76.6,-54.26,-50.0,-27.0,-65.25,-1.4,12.4,-77.84,-173.2,-365.2,333.98,112.6,-145.0,98.52,20.8,-64.4,-70.74,-74.8,19.8,-57.17,-228.0,21.6,808.47,223.2,3.4,231.59,29.6,-6.6,-68.48,-44.6,16.0,-71.71,-221.0,302.6,232.24,38.2,118.6,31.01,2.2,-27.4,-34.56,-54.6,-38.0,-66.54,-183.0,118.8,-30.36,-143.4,-83.2,81.72,78.6,-152.4,67.51,47.6,0.2,-49.74
1754655702.5839736,2.0,7.0,1.0,1.0,0.006454885005950928,1.0084198713302612,0.11028753221035004,88.1001816983578,-64.73922942518844,1.0128841970169358,0.590625920436735,-0.379588359080649,0.37759312406559703,0.6037358810676703,0.15155577659606934,1.008908987045288,-0.08734168112277985,89.83074965711792,-14.083484552040389,0.5932158624690098,0.7011758197298645,-0.08318516671756132,0.09019490483658336,0.702351372362138,-109.0,-88.2,-51.03,-86.6,-16.0,-58.46,-51.4,-46.8,-52.0,-96.6,-11.0,-36.18,-124.4,-142.4,3.88,-27.0,-80.4,-52.0,-72.2,-27.6,-13.89,-36.4,185.8,77.84,-177.4,-349.6,332.37,92.0,-112.4,94.32,-15.6,4.2,-71.71,-92.2,134.0,-39.73,-222.8,45.4,812.02,218.8,49.0,232.56,12.6,53.2,-67.51,-61.6,76.2,-72.03,-191.6,343.0,238.05,62.4,209.6,20.67,-22.0,70.0,-44.9,-86.8,16.0,-66.86,-102.0,171.0,-33.92,-43.0,107.2,-41.02,-20.8,53.4,-72.68,-35.4,58.4,-64.92
